LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_NM,NUMBER_OF_STUDENTS_TESTED,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER
2018-19,669,Hall County,102,Chestatee High School,Gov. & Pol. Comp,TFS,,
2018-19,669,Hall County,102,Chestatee High School,Gov. & Pol. U.S.,32,32,19
2018-19,669,Hall County,102,Chestatee High School,Physics 1,15,15,4
2018-19,669,Hall County,102,Chestatee High School,Psychology,50,50,24
2018-19,669,Hall County,102,Chestatee High School,Spanish Language,18,18,18
2018-19,669,Hall County,102,Chestatee High School,Spanish Literature,12,12,8
2018-19,669,Hall County,102,Chestatee High School,Statistics,TFS,,
2018-19,669,Hall County,102,Chestatee High School,U.S. History,27,27,3
2018-19,669,Hall County,102,Chestatee High School,World History,43,43,20
2018-19,669,Hall County,189,West Hall High School,ALL Subjects,118,151,54
2018-19,669,Hall County,189,West Hall High School,Economics: Macro,17,17,4
2018-19,669,Hall County,189,West Hall High School,Eng. Language & Comp,24,24,12
2018-19,669,Hall County,189,West Hall High School,Geography: Human,30,30,2
2018-19,669,Hall County,189,West Hall High School,Gov. & Pol. U.S.,23,23,5
2018-19,669,Hall County,189,West Hall High School,Psychology,18,18,2
2018-19,669,Hall County,189,West Hall High School,Spanish Language,19,19,16
2018-19,669,Hall County,189,West Hall High School,U.S. History,20,20,13
2018-19,669,Hall County,202,Flowery Branch High,ALL Subjects,388,676,376
2018-19,669,Hall County,202,Flowery Branch High,Art History,17,17,7
2018-19,669,Hall County,202,Flowery Branch High,Biology,97,97,68
2018-19,669,Hall County,202,Flowery Branch High,Calculus A,11,11,8
2018-19,669,Hall County,202,Flowery Branch High,Calculus BC,35,35,22
2018-19,669,Hall County,202,Flowery Branch High,Chemistry,44,44,15
2018-19,669,Hall County,202,Flowery Branch High,Computer Science Principles,16,16,6
2018-19,669,Hall County,202,Flowery Branch High,Economics: Macro,TFS,,
2018-19,669,Hall County,202,Flowery Branch High,Economics: Micro,38,38,28
2018-19,669,Hall County,202,Flowery Branch High,Eng. Language & Comp,18,18,13
2018-19,669,Hall County,202,Flowery Branch High,Eng. Literature & Comp,19,19,14
2018-19,669,Hall County,202,Flowery Branch High,Environmental Science,77,77,17
2018-19,669,Hall County,202,Flowery Branch High,European History,TFS,,
2018-19,669,Hall County,202,Flowery Branch High,Geography: Human,54,54,30
2018-19,669,Hall County,202,Flowery Branch High,Gov. & Pol. Comp,TFS,,
2018-19,669,Hall County,202,Flowery Branch High,Gov. & Pol. U.S.,15,15,12
2018-19,669,Hall County,202,Flowery Branch High,Physics 1,29,29,9
2018-19,669,Hall County,202,Flowery Branch High,Physics C: Mechanics,13,13,7
2018-19,669,Hall County,202,Flowery Branch High,Psychology,24,24,10
2018-19,669,Hall County,202,Flowery Branch High,Spanish Language,20,20,20
2018-19,669,Hall County,202,Flowery Branch High,Spanish Literature,TFS,,
2018-19,669,Hall County,202,Flowery Branch High,Statistics,12,12,5
2018-19,669,Hall County,202,Flowery Branch High,U.S. History,60,60,37
2018-19,669,Hall County,202,Flowery Branch High,World History,61,61,40
2018-19,669,Hall County,1552,East Hall High School,ALL Subjects,120,150,27
2018-19,669,Hall County,1552,East Hall High School,Biology,TFS,,
2018-19,669,Hall County,1552,East Hall High School,Economics: Macro,TFS,,
2018-19,669,Hall County,1552,East Hall High School,Eng. Language & Comp,19,19,9
2018-19,669,Hall County,1552,East Hall High School,Eng. Literature & Comp,21,21,4
2018-19,669,Hall County,1552,East Hall High School,Gov. & Pol. U.S.,11,11,3
2018-19,669,Hall County,1552,East Hall High School,Statistics,15,15,1
2018-19,669,Hall County,1552,East Hall High School,U.S. History,46,46,8
2018-19,669,Hall County,1552,East Hall High School,World History,27,27,1
2018-19,669,Hall County,1556,North Hall High School,ALL Subjects,198,293,138
2018-19,669,Hall County,1556,North Hall High School,Biology,19,19,10
2018-19,669,Hall County,1556,North Hall High School,Calculus A,19,19,16
2018-19,669,Hall County,1556,North Hall High School,Computer Science A,TFS,,
2018-19,669,Hall County,1556,North Hall High School,Economics: Macro,TFS,,
2018-19,669,Hall County,1556,North Hall High School,Economics: Micro,TFS,,
2018-19,669,Hall County,1556,North Hall High School,Eng. Language & Comp,78,78,36
2018-19,669,Hall County,1556,North Hall High School,Eng. Literature & Comp,34,34,17
2018-19,669,Hall County,1556,North Hall High School,Environmental Science,11,11,4
2018-19,669,Hall County,1556,North Hall High School,Gov. & Pol. U.S.,40,40,12
2018-19,669,Hall County,1556,North Hall High School,Music Theory,TFS,,
2018-19,669,Hall County,1556,North Hall High School,Physics 1,TFS,,
2018-19,669,Hall County,1556,North Hall High School,Spanish Language,TFS,,
2018-19,669,Hall County,1556,North Hall High School,U.S. History,46,46,14
2018-19,669,Hall County,1556,North Hall High School,World History,20,20,14
2018-19,669,Hall County,4752,Johnson High School,ALL Subjects,86,103,55
2018-19,669,Hall County,4752,Johnson High School,Calculus A,23,23,7
2018-19,669,Hall County,4752,Johnson High School,Eng. Language & Comp,48,48,16
2018-19,669,Hall County,4752,Johnson High School,Eng. Literature & Comp,TFS,,
2018-19,669,Hall County,4752,Johnson High School,Spanish Language,24,24,24
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,1215,1909,916
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Art History,17,17,7
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Biology,172,172,102
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,64,64,38
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,35,35,22
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Capstone,45,45,33
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Capstone Research,33,33,29
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,44,44,15
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,32,32,12
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,18,18,8
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,58,58,27
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,39,39,28
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,262,262,111
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,90,90,44
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,101,101,24
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,European History,16,16,1
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,117,117,48
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. Comp,TFS,,
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,121,121,51
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,52,52,14
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Mechanics,13,13,7
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Psychology,92,92,36
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,82,82,79
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Spanish Literature,17,17,13
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,Statistics,30,30,8
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,199,199,75
2018-19,669,Hall County,SCHOOL_ALL,SCHOOL_ALL,World History,151,151,75
2018-19,671,Haralson County,3050,Haralson County High School,ALL Subjects,19,20,
2018-19,671,Haralson County,3050,Haralson County High School,Biology,TFS,,
2018-19,671,Haralson County,3050,Haralson County High School,Eng. Literature & Comp,TFS,,
2018-19,671,Haralson County,3050,Haralson County High School,French Language,TFS,,
2018-19,671,Haralson County,3050,Haralson County High School,Spanish Language,TFS,,
2018-19,671,Haralson County,3050,Haralson County High School,U.S. History,TFS,,
2018-19,671,Haralson County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,19,20,
2018-19,671,Haralson County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2018-19,671,Haralson County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,671,Haralson County,SCHOOL_ALL,SCHOOL_ALL,French Language,TFS,,
2018-19,671,Haralson County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,671,Haralson County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2018-19,672,Harris County,299,Harris County High School,ALL Subjects,150,207,126
2018-19,672,Harris County,299,Harris County High School,Calculus A,26,26,13
2018-19,672,Harris County,299,Harris County High School,Calculus BC,TFS,,
2018-19,672,Harris County,299,Harris County High School,Chemistry,13,13,6
2018-19,672,Harris County,299,Harris County High School,Computer Science Principles,12,12,7
2018-19,672,Harris County,299,Harris County High School,Eng. Language & Comp,56,56,40
2018-19,672,Harris County,299,Harris County High School,Geography: Human,TFS,,
2018-19,672,Harris County,299,Harris County High School,Gov. & Pol. Comp,TFS,,
2018-19,672,Harris County,299,Harris County High School,Music Theory,TFS,,
2018-19,672,Harris County,299,Harris County High School,Physics 1,TFS,,
2018-19,672,Harris County,299,Harris County High School,Psychology,TFS,,
2018-19,672,Harris County,299,Harris County High School,Spanish Language,TFS,,
2018-19,672,Harris County,299,Harris County High School,Statistics,63,63,31
2018-19,672,Harris County,299,Harris County High School,U.S. History,20,20,17
2018-19,672,Harris County,299,Harris County High School,World History,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,150,207,126
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,26,26,13
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,13,13,6
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,12,12,7
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,56,56,40
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. Comp,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,Statistics,63,63,31
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,20,20,17
2018-19,672,Harris County,SCHOOL_ALL,SCHOOL_ALL,World History,TFS,,
2018-19,673,Hart County,3050,Hart County High School,ALL Subjects,79,138,39
2018-19,673,Hart County,3050,Hart County High School,Art History,TFS,,
2018-19,673,Hart County,3050,Hart County High School,Biology,42,42,12
2018-19,673,Hart County,3050,Hart County High School,Economics: Micro,TFS,,
2018-19,673,Hart County,3050,Hart County High School,Eng. Language & Comp,25,25,3
2018-19,673,Hart County,3050,Hart County High School,Eng. Literature & Comp,TFS,,
2018-19,673,Hart County,3050,Hart County High School,Latin: Vergil,TFS,,
2018-19,673,Hart County,3050,Hart County High School,Physics 1,TFS,,
2018-19,673,Hart County,3050,Hart County High School,U.S. History,42,42,17
2018-19,673,Hart County,3050,Hart County High School,World History,12,12,1
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,79,138,39
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,Art History,TFS,,
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,Biology,42,42,12
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,25,25,3
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,Latin: Vergil,TFS,,
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,TFS,,
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,42,42,17
2018-19,673,Hart County,SCHOOL_ALL,SCHOOL_ALL,World History,12,12,1
2018-19,674,Heard County,110,Heard County High School,ALL Subjects,TFS,,
2018-19,674,Heard County,110,Heard County High School,Art: Studio Drawing,TFS,,
2018-19,674,Heard County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,TFS,,
2018-19,674,Heard County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2018-19,675,Henry County,101,Union Grove High,ALL Subjects,258,428,285
2018-19,675,Henry County,101,Union Grove High,Art: Studio 2-D Design,TFS,,
2018-19,675,Henry County,101,Union Grove High,Art: Studio Drawing,TFS,,
2018-19,675,Henry County,101,Union Grove High,Biology,34,34,28
2018-19,675,Henry County,101,Union Grove High,Calculus A,15,15,12
2018-19,675,Henry County,101,Union Grove High,Calculus BC,TFS,,
2018-19,675,Henry County,101,Union Grove High,Chemistry,25,25,10
2018-19,675,Henry County,101,Union Grove High,Eng. Language & Comp,45,45,37
2018-19,675,Henry County,101,Union Grove High,Eng. Literature & Comp,26,26,20
2018-19,675,Henry County,101,Union Grove High,Environmental Science,18,18,8
2018-19,675,Henry County,101,Union Grove High,Geography: Human,47,47,16
2018-19,675,Henry County,101,Union Grove High,German Language,TFS,,
2018-19,675,Henry County,101,Union Grove High,Gov. & Pol. U.S.,15,15,10
2018-19,675,Henry County,101,Union Grove High,Music Theory,TFS,,
2018-19,675,Henry County,101,Union Grove High,Physics 1,15,15,4
2018-19,675,Henry County,101,Union Grove High,Physics C: Elec & Magnetism,TFS,,
2018-19,675,Henry County,101,Union Grove High,Physics C: Mechanics,TFS,,
2018-19,675,Henry County,101,Union Grove High,Psychology,42,42,31
2018-19,675,Henry County,101,Union Grove High,Spanish Language,TFS,,
2018-19,675,Henry County,101,Union Grove High,Statistics,26,26,17
2018-19,675,Henry County,101,Union Grove High,U.S. History,44,44,36
2018-19,675,Henry County,101,Union Grove High,World History,51,51,32
2018-19,675,Henry County,104,Luella High School,ALL Subjects,172,305,115
2018-19,675,Henry County,104,Luella High School,Calculus A,TFS,,
2018-19,675,Henry County,104,Luella High School,Calculus BC,TFS,,
2018-19,675,Henry County,104,Luella High School,Computer Science Principles,TFS,,
2018-19,675,Henry County,104,Luella High School,Economics: Micro,24,24,6
2018-19,675,Henry County,104,Luella High School,Eng. Language & Comp,47,47,17
2018-19,675,Henry County,104,Luella High School,Eng. Literature & Comp,32,32,10
2018-19,675,Henry County,104,Luella High School,Environmental Science,20,20,2
2018-19,675,Henry County,104,Luella High School,Geography: Human,TFS,,
2018-19,675,Henry County,104,Luella High School,Gov. & Pol. U.S.,13,13,5
2018-19,675,Henry County,104,Luella High School,Physics 1,10,10,2
2018-19,675,Henry County,104,Luella High School,Physics C: Elec & Magnetism,TFS,,
2018-19,675,Henry County,104,Luella High School,Physics C: Mechanics,TFS,,
2018-19,675,Henry County,104,Luella High School,Psychology,15,15,5
2018-19,675,Henry County,104,Luella High School,Spanish Language,TFS,,
2018-19,675,Henry County,104,Luella High School,Statistics,28,28,12
2018-19,675,Henry County,104,Luella High School,U.S. History,35,35,10
2018-19,675,Henry County,104,Luella High School,World History,41,41,18
2018-19,675,Henry County,105,Dutchtown High,ALL Subjects,90,129,64
2018-19,675,Henry County,105,Dutchtown High,Art: Studio Drawing,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Biology,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Calculus A,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Chemistry,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Economics: Micro,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Eng. Language & Comp,17,17,11
2018-19,675,Henry County,105,Dutchtown High,Eng. Literature & Comp,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Environmental Science,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Gov. & Pol. U.S.,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Physics 1,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Psychology,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Spanish Language,TFS,,
2018-19,675,Henry County,105,Dutchtown High,Statistics,12,12,
2018-19,675,Henry County,105,Dutchtown High,U.S. History,37,37,22
2018-19,675,Henry County,105,Dutchtown High,World History,20,20,12
2018-19,675,Henry County,214,Locust Grove High,ALL Subjects,61,77,28
2018-19,675,Henry County,214,Locust Grove High,Calculus A,TFS,,
2018-19,675,Henry County,214,Locust Grove High,Chemistry,TFS,,
2018-19,675,Henry County,214,Locust Grove High,Eng. Language & Comp,14,14,4
2018-19,675,Henry County,214,Locust Grove High,Eng. Literature & Comp,16,16,3
2018-19,675,Henry County,214,Locust Grove High,Geography: Human,TFS,,
2018-19,675,Henry County,214,Locust Grove High,Gov. & Pol. U.S.,TFS,,
2018-19,675,Henry County,214,Locust Grove High,Physics 1,TFS,,
2018-19,675,Henry County,214,Locust Grove High,Psychology,TFS,,
2018-19,675,Henry County,214,Locust Grove High,Spanish Language,TFS,,
2018-19,675,Henry County,214,Locust Grove High,U.S. History,TFS,,
2018-19,675,Henry County,214,Locust Grove High,World History,10,10,6
2018-19,675,Henry County,295,Stockbridge High School,ALL Subjects,55,58,7
2018-19,675,Henry County,295,Stockbridge High School,Biology,16,16,2
2018-19,675,Henry County,295,Stockbridge High School,Chemistry,TFS,,
2018-19,675,Henry County,295,Stockbridge High School,Eng. Language & Comp,TFS,,
2018-19,675,Henry County,295,Stockbridge High School,Eng. Literature & Comp,11,11,
2018-19,675,Henry County,295,Stockbridge High School,Environmental Science,TFS,,
2018-19,675,Henry County,295,Stockbridge High School,French Language,TFS,,
2018-19,675,Henry County,295,Stockbridge High School,Physics 1,TFS,,
2018-19,675,Henry County,295,Stockbridge High School,Physics 2,TFS,,
2018-19,675,Henry County,295,Stockbridge High School,Spanish Language,TFS,,
2018-19,675,Henry County,295,Stockbridge High School,World History,12,12,2
2018-19,675,Henry County,307,Ola High School,ALL Subjects,300,536,324
2018-19,675,Henry County,307,Ola High School,Art: Studio 2-D Design,TFS,,
2018-19,675,Henry County,307,Ola High School,Art: Studio Drawing,TFS,,
2018-19,675,Henry County,307,Ola High School,Biology,17,17,16
2018-19,675,Henry County,307,Ola High School,Calculus A,27,27,17
2018-19,675,Henry County,307,Ola High School,Calculus BC,TFS,,
2018-19,675,Henry County,307,Ola High School,Chemistry,18,18,12
2018-19,675,Henry County,307,Ola High School,Economics: Micro,25,25,22
2018-19,675,Henry County,307,Ola High School,Eng. Language & Comp,61,61,37
2018-19,675,Henry County,307,Ola High School,Eng. Literature & Comp,29,29,14
2018-19,675,Henry County,307,Ola High School,Environmental Science,22,22,7
2018-19,675,Henry County,307,Ola High School,European History,TFS,,
2018-19,675,Henry County,307,Ola High School,Geography: Human,38,38,31
2018-19,675,Henry County,307,Ola High School,Gov. & Pol. U.S.,65,65,47
2018-19,675,Henry County,307,Ola High School,Music Theory,TFS,,
2018-19,675,Henry County,307,Ola High School,Physics 1,22,22,6
2018-19,675,Henry County,307,Ola High School,Physics 2,TFS,,
2018-19,675,Henry County,307,Ola High School,Psychology,40,40,21
2018-19,675,Henry County,307,Ola High School,Spanish Language,TFS,,
2018-19,675,Henry County,307,Ola High School,Statistics,15,15,4
2018-19,675,Henry County,307,Ola High School,U.S. History,56,56,26
2018-19,675,Henry County,307,Ola High School,World History,68,68,39
2018-19,675,Henry County,315,Hampton High School,ALL Subjects,31,34,11
2018-19,675,Henry County,315,Hampton High School,Biology,TFS,,
2018-19,675,Henry County,315,Hampton High School,Calculus A,TFS,,
2018-19,675,Henry County,315,Hampton High School,Calculus BC,TFS,,
2018-19,675,Henry County,315,Hampton High School,Eng. Language & Comp,TFS,,
2018-19,675,Henry County,315,Hampton High School,Eng. Literature & Comp,10,10,2
2018-19,675,Henry County,315,Hampton High School,Geography: Human,TFS,,
2018-19,675,Henry County,315,Hampton High School,Gov. & Pol. U.S.,TFS,,
2018-19,675,Henry County,315,Hampton High School,Physics 1,TFS,,
2018-19,675,Henry County,315,Hampton High School,Psychology,TFS,,
2018-19,675,Henry County,315,Hampton High School,Spanish Language,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,ALL Subjects,177,270,107
2018-19,675,Henry County,391,Eagle's Landing High School,Art: Studio 2-D Design,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Art: Studio Drawing,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Calculus A,13,13,5
2018-19,675,Henry County,391,Eagle's Landing High School,Calculus BC,17,17,16
2018-19,675,Henry County,391,Eagle's Landing High School,Chemistry,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Economics: Macro,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Economics: Micro,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Eng. Language & Comp,36,36,10
2018-19,675,Henry County,391,Eagle's Landing High School,Eng. Literature & Comp,16,16,5
2018-19,675,Henry County,391,Eagle's Landing High School,Environmental Science,14,14,4
2018-19,675,Henry County,391,Eagle's Landing High School,European History,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,French Language,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Geography: Human,26,26,6
2018-19,675,Henry County,391,Eagle's Landing High School,Gov. & Pol. U.S.,19,19,13
2018-19,675,Henry County,391,Eagle's Landing High School,Music Theory,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Physics 1,16,16,2
2018-19,675,Henry County,391,Eagle's Landing High School,Physics 2,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Psychology,27,27,8
2018-19,675,Henry County,391,Eagle's Landing High School,Spanish Language,TFS,,
2018-19,675,Henry County,391,Eagle's Landing High School,Statistics,20,20,14
2018-19,675,Henry County,391,Eagle's Landing High School,U.S. History,19,19,4
2018-19,675,Henry County,391,Eagle's Landing High School,World History,24,24,7
2018-19,675,Henry County,408,Woodland High School,ALL Subjects,157,261,127
2018-19,675,Henry County,408,Woodland High School,Art: Studio 2-D Design,TFS,,
2018-19,675,Henry County,408,Woodland High School,Art: Studio Drawing,TFS,,
2018-19,675,Henry County,408,Woodland High School,Biology,15,15,7
2018-19,675,Henry County,408,Woodland High School,Calculus A,10,10,
2018-19,675,Henry County,408,Woodland High School,Calculus BC,TFS,,
2018-19,675,Henry County,408,Woodland High School,Capstone,10,10,7
2018-19,675,Henry County,408,Woodland High School,Capstone Research,18,18,13
2018-19,675,Henry County,408,Woodland High School,Chemistry,17,17,5
2018-19,675,Henry County,408,Woodland High School,Computer Science Principles,TFS,,
2018-19,675,Henry County,408,Woodland High School,Eng. Language & Comp,38,38,16
2018-19,675,Henry County,408,Woodland High School,Eng. Literature & Comp,12,12,4
2018-19,675,Henry County,408,Woodland High School,Environmental Science,TFS,,
2018-19,675,Henry County,408,Woodland High School,Geography: Human,33,33,13
2018-19,675,Henry County,408,Woodland High School,Gov. & Pol. U.S.,TFS,,
2018-19,675,Henry County,408,Woodland High School,Physics 1,TFS,,
2018-19,675,Henry County,408,Woodland High School,Psychology,TFS,,
2018-19,675,Henry County,408,Woodland High School,Spanish Language,TFS,,
2018-19,675,Henry County,408,Woodland High School,Statistics,TFS,,
2018-19,675,Henry County,408,Woodland High School,U.S. History,39,39,23
2018-19,675,Henry County,408,Woodland High School,World History,32,32,17
2018-19,675,Henry County,3050,Henry County High School,ALL Subjects,111,133,28
2018-19,675,Henry County,3050,Henry County High School,Art History,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Art: Studio 2-D Design,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Art: Studio Drawing,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Calculus A,18,18,3
2018-19,675,Henry County,3050,Henry County High School,Chemistry,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Economics: Micro,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Eng. Language & Comp,24,24,8
2018-19,675,Henry County,3050,Henry County High School,Eng. Literature & Comp,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Environmental Science,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Geography: Human,18,18,1
2018-19,675,Henry County,3050,Henry County High School,Physics 1,11,11,2
2018-19,675,Henry County,3050,Henry County High School,Psychology,TFS,,
2018-19,675,Henry County,3050,Henry County High School,Spanish Language,TFS,,
2018-19,675,Henry County,3050,Henry County High School,U.S. History,13,13,
2018-19,675,Henry County,3050,Henry County High School,World History,17,17,6
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,1410,2231,1096
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Art History,TFS,,
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,15,15,10
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,12,12,10
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Biology,85,85,53
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,98,98,47
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,37,37,33
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Capstone,10,10,7
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Capstone Research,18,18,13
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,80,80,31
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,TFS,,
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,TFS,,
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,55,55,28
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,289,289,141
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,158,158,60
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,90,90,23
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,European History,10,10,8
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,French Language,TFS,,
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,185,185,72
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,German Language,TFS,,
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,124,124,81
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,93,93,17
2018-19,675,Henry County,SCHOOL_ALL,SCHOOL_ALL,Physics 2,13,13,5
