"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2020-21","660","Fulton County","1110","Langston Hughes High School","All Students","WritLang Test  Score - New",687305,26245,"2638","193",277,"278","224"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"2638","161",1094,"1098","1096"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Essay Analysis Score - New",1509133,7921,"718","34",4,"4","4"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Essay Reading Score - New",1509133,7920,"718","34",5,"5","5"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Essay Total",1509133,7920,"718","34",14,"14","15"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Essay Writing Score - New",1509133,7920,"718","34",5,"6","6"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Math Section Score - New",687305,26246,"2638","161",539,"543","539"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Reading Test  Score - New",687305,26245,"2638","161",279,"277","279"
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","WritLang Test  Score - New",687305,26245,"2638","161",277,"278","278"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"2638","144",1094,"1098","1055"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Essay Analysis Score - New",1509133,7921,"718","23",4,"4","4"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Essay Reading Score - New",1509133,7920,"718","23",5,"5","4"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Essay Total",1509133,7920,"718","23",14,"14","14"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Essay Writing Score - New",1509133,7920,"718","23",5,"6","5"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Math Section Score - New",687305,26246,"2638","144",539,"543","518"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Reading Test  Score - New",687305,26245,"2638","144",279,"277","270"
"2020-21","660","Fulton County","4062","North Springs High School","All Students","WritLang Test  Score - New",687305,26245,"2638","144",277,"278","267"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"2638","214",1094,"1098","977"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Essay Analysis Score - New",1509133,7921,"718","51",4,"4","3"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Essay Reading Score - New",1509133,7920,"718","51",5,"5","5"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Essay Total",1509133,7920,"718","51",14,"14","13"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Essay Writing Score - New",1509133,7920,"718","51",5,"6","5"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Math Section Score - New",687305,26246,"2638","214",539,"543","468"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Reading Test  Score - New",687305,26245,"2638","214",279,"277","254"
"2020-21","660","Fulton County","5069","Westlake High School","All Students","WritLang Test  Score - New",687305,26245,"2638","214",277,"278","255"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"100.33","100.33",1094,"993","993"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","Essay Analysis Score - New",1509133,7921,"28","28",4,"3","3"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","Essay Reading Score - New",1509133,7920,"28","28",5,"5","5"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","Essay Total",1509133,7920,"28","28",14,"13","13"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","Essay Writing Score - New",1509133,7920,"28","28",5,"5","5"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","Math Section Score - New",687305,26246,"101","101",539,"484","484"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","Reading Test  Score - New",687305,26245,"100","100",279,"258","258"
"2020-21","661","Gilmer County","0196","Gilmer High School","All Students","WritLang Test  Score - New",687305,26245,"100","100",277,"251","251"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"12","12",1094,"1031","1031"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","Essay Analysis Score - New",1509133,7921,"TFS","TFS",4,"TFS","TFS"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","Essay Reading Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","Essay Total",1509133,7920,"TFS","TFS",14,"TFS","TFS"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","Essay Writing Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","Math Section Score - New",687305,26246,"12","12",539,"516","516"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","Reading Test  Score - New",687305,26245,"12","12",279,"257","257"
"2020-21","662","Glascock County","0196","Glascock County Middle/High School","All Students","WritLang Test  Score - New",687305,26245,"12","12",277,"258","258"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"181","64",1094,"1108","1052"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Essay Analysis Score - New",1509133,7921,"54","20",4,"3","3"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Essay Reading Score - New",1509133,7920,"54","20",5,"5","5"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Essay Total",1509133,7920,"54","20",14,"14","13"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Essay Writing Score - New",1509133,7920,"54","20",5,"5","5"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Math Section Score - New",687305,26246,"181","64",539,"535","511"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Reading Test  Score - New",687305,26245,"181","64",279,"288","272"
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","WritLang Test  Score - New",687305,26245,"181","64",277,"285","268"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"181","117",1094,"1108","1139"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Essay Analysis Score - New",1509133,7921,"54","34",4,"3","4"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Essay Reading Score - New",1509133,7920,"54","34",5,"5","5"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Essay Total",1509133,7920,"54","34",14,"14","15"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Essay Writing Score - New",1509133,7920,"54","34",5,"5","6"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Math Section Score - New",687305,26246,"181","117",539,"535","548"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Reading Test  Score - New",687305,26245,"181","117",279,"288","297"
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","WritLang Test  Score - New",687305,26245,"181","117",277,"285","294"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"88","56",1094,"1033","1044"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Essay Analysis Score - New",1509133,7921,"15","10",4,"4","4"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Essay Reading Score - New",1509133,7920,"15","10",5,"4","5"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Essay Total",1509133,7920,"15","10",14,"13","14"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Essay Writing Score - New",1509133,7920,"15","10",5,"5","5"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Math Section Score - New",687305,26246,"88","56",539,"500","504"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Reading Test  Score - New",687305,26245,"88","56",279,"269","270"
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","WritLang Test  Score - New",687305,26245,"88","56",277,"264","269"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"88","32",1094,"1033","1014"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Essay Analysis Score - New",1509133,7921,"15","TFS",4,"4","TFS"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Essay Reading Score - New",1509133,7920,"15","TFS",5,"4","TFS"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Essay Total",1509133,7920,"15","TFS",14,"13","TFS"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Essay Writing Score - New",1509133,7920,"15","TFS",5,"5","TFS"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Math Section Score - New",687305,26246,"88","32",539,"500","493"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Reading Test  Score - New",687305,26245,"88","32",279,"269","267"
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","WritLang Test  Score - New",687305,26245,"88","32",277,"264","255"
"2020-21","665","Grady County","1050","Cairo High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"76","76",1094,"957","957"
"2020-21","665","Grady County","1050","Cairo High School","All Students","Essay Analysis Score - New",1509133,7921,"37","37",4,"3","3"
"2020-21","665","Grady County","1050","Cairo High School","All Students","Essay Reading Score - New",1509133,7920,"37","37",5,"4","4"
"2020-21","665","Grady County","1050","Cairo High School","All Students","Essay Total",1509133,7920,"37","37",14,"12","12"
"2020-21","665","Grady County","1050","Cairo High School","All Students","Essay Writing Score - New",1509133,7920,"37","37",5,"5","5"
"2020-21","665","Grady County","1050","Cairo High School","All Students","Math Section Score - New",687305,26246,"76","76",539,"462","462"
"2020-21","665","Grady County","1050","Cairo High School","All Students","Reading Test  Score - New",687305,26245,"76","76",279,"249","249"
"2020-21","665","Grady County","1050","Cairo High School","All Students","WritLang Test  Score - New",687305,26245,"76","76",277,"246","246"
"2020-21","666","Greene County","0401","Greene County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"TFS","TFS",1094,"TFS","TFS"
"2020-21","666","Greene County","0401","Greene County High School","All Students","Essay Analysis Score - New",1509133,7921,"TFS","TFS",4,"TFS","TFS"
"2020-21","666","Greene County","0401","Greene County High School","All Students","Essay Reading Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","666","Greene County","0401","Greene County High School","All Students","Essay Total",1509133,7920,"TFS","TFS",14,"TFS","TFS"
"2020-21","666","Greene County","0401","Greene County High School","All Students","Essay Writing Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","666","Greene County","0401","Greene County High School","All Students","Math Section Score - New",687305,26246,"TFS","TFS",539,"TFS","TFS"
"2020-21","666","Greene County","0401","Greene County High School","All Students","Reading Test  Score - New",687305,26245,"TFS","TFS",279,"TFS","TFS"
"2020-21","666","Greene County","0401","Greene County High School","All Students","WritLang Test  Score - New",687305,26245,"TFS","TFS",277,"TFS","TFS"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","268",1094,"1128","1112"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","81",4,"4","4"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Essay Reading Score - New",1509133,7920,"1344","81",5,"5","5"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Essay Total",1509133,7920,"1344","81",14,"14","14"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Essay Writing Score - New",1509133,7920,"1344","81",5,"6","5"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Math Section Score - New",687305,26246,"4032","268",539,"563","551"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Reading Test  Score - New",687305,26245,"4032","268",279,"284","283"
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","WritLang Test  Score - New",687305,26245,"4032","268",277,"281","278"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","163",1094,"1128","1119"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","54",4,"4","4"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Essay Reading Score - New",1509133,7920,"1344","54",5,"5","5"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Essay Total",1509133,7920,"1344","54",14,"14","15"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Essay Writing Score - New",1509133,7920,"1344","54",5,"6","6"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Math Section Score - New",687305,26246,"4032","163",539,"563","556"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Reading Test  Score - New",687305,26245,"4032","163",279,"284","284"
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","WritLang Test  Score - New",687305,26245,"4032","163",277,"281","279"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","371",1094,"1128","1142"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","98",4,"4","4"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Essay Reading Score - New",1509133,7920,"1344","98",5,"5","5"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Essay Total",1509133,7920,"1344","98",14,"14","15"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Essay Writing Score - New",1509133,7920,"1344","98",5,"6","6"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Math Section Score - New",687305,26246,"4032","371",539,"563","570"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Reading Test  Score - New",687305,26245,"4032","371",279,"284","290"
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","WritLang Test  Score - New",687305,26245,"4032","371",277,"281","282"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","273",1094,"1128","1134"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","97",4,"4","4"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Essay Reading Score - New",1509133,7920,"1344","97",5,"5","5"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Essay Total",1509133,7920,"1344","97",14,"14","15"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Essay Writing Score - New",1509133,7920,"1344","97",5,"6","6"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Math Section Score - New",687305,26246,"4032","273",539,"563","565"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Reading Test  Score - New",687305,26245,"4032","273",279,"284","286"
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","WritLang Test  Score - New",687305,26245,"4032","273",277,"281","283"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","365",1094,"1128","1156"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","139",4,"4","4"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Essay Reading Score - New",1509133,7920,"1344","139",5,"5","5"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Essay Total",1509133,7920,"1344","139",14,"14","15"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Essay Writing Score - New",1509133,7920,"1344","139",5,"6","6"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Math Section Score - New",687305,26246,"4032","365",539,"563","578"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Reading Test  Score - New",687305,26245,"4032","365",279,"284","290"
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","WritLang Test  Score - New",687305,26245,"4032","365",277,"281","288"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","121",1094,"1128","1039"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","44",4,"4","3"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Essay Reading Score - New",1509133,7920,"1344","44",5,"5","5"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Essay Total",1509133,7920,"1344","44",14,"14","13"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Essay Writing Score - New",1509133,7920,"1344","44",5,"6","5"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Math Section Score - New",687305,26246,"4032","121",539,"563","505"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Reading Test  Score - New",687305,26245,"4032","121",279,"284","266"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","WritLang Test  Score - New",687305,26245,"4032","121",277,"281","267"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","55",1094,"1128","1045"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","35",4,"4","4"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","Essay Reading Score - New",1509133,7920,"1344","35",5,"5","5"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","Essay Total",1509133,7920,"1344","35",14,"14","14"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","Essay Writing Score - New",1509133,7920,"1344","35",5,"6","5"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","Math Section Score - New",687305,26246,"4032","55",539,"563","526"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","Reading Test  Score - New",687305,26245,"4032","55",279,"284","260"
"2020-21","667","Gwinnett County","0187","Meadowcreek High School","All Students","WritLang Test  Score - New",687305,26245,"4032","55",277,"281","260"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","TFS",1094,"1128","TFS"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","TFS",4,"4","TFS"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Essay Reading Score - New",1509133,7920,"1344","TFS",5,"5","TFS"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Essay Total",1509133,7920,"1344","TFS",14,"14","TFS"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Essay Writing Score - New",1509133,7920,"1344","TFS",5,"6","TFS"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Math Section Score - New",687305,26246,"4032","TFS",539,"563","TFS"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Reading Test  Score - New",687305,26245,"4032","TFS",279,"284","TFS"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","WritLang Test  Score - New",687305,26245,"4032","TFS",277,"281","TFS"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","232",1094,"1128","1109"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","69",4,"4","4"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Essay Reading Score - New",1509133,7920,"1344","69",5,"5","5"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Essay Total",1509133,7920,"1344","69",14,"14","14"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Essay Writing Score - New",1509133,7920,"1344","69",5,"6","6"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Math Section Score - New",687305,26246,"4032","232",539,"563","555"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Reading Test  Score - New",687305,26245,"4032","232",279,"284","280"
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","WritLang Test  Score - New",687305,26245,"4032","232",277,"281","274"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","323",1094,"1128","1139"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","133",4,"4","4"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Essay Reading Score - New",1509133,7920,"1344","133",5,"5","5"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Essay Total",1509133,7920,"1344","133",14,"14","15"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Essay Writing Score - New",1509133,7920,"1344","133",5,"6","6"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Math Section Score - New",687305,26246,"4032","323",539,"563","570"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Reading Test  Score - New",687305,26245,"4032","323",279,"284","285"
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","WritLang Test  Score - New",687305,26245,"4032","323",277,"281","283"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","140",1094,"1128","1097"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","29",4,"4","4"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Essay Reading Score - New",1509133,7920,"1344","29",5,"5","5"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Essay Total",1509133,7920,"1344","29",14,"14","14"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Essay Writing Score - New",1509133,7920,"1344","29",5,"6","6"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Math Section Score - New",687305,26246,"4032","140",539,"563","541"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Reading Test  Score - New",687305,26245,"4032","140",279,"284","279"
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","WritLang Test  Score - New",687305,26245,"4032","140",277,"281","277"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","133",1094,"1128","1363"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Analysis Score - New",1509133,7921,"1344","83",4,"4","5"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Reading Score - New",1509133,7920,"1344","83",5,"5","5"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Total",1509133,7920,"1344","83",14,"14","16"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Essay Writing Score - New",1509133,7920,"1344","83",5,"6","6"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Math Section Score - New",687305,26246,"4032","133",539,"563","690"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Reading Test  Score - New",687305,26245,"4032","133",279,"284","334"
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","WritLang Test  Score - New",687305,26245,"4032","133",277,"281","338"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","90",1094,"1128","1051"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","33",4,"4","3"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Reading Score - New",1509133,7920,"1344","33",5,"5","5"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Total",1509133,7920,"1344","33",14,"14","14"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Essay Writing Score - New",1509133,7920,"1344","33",5,"6","5"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Math Section Score - New",687305,26246,"4032","90",539,"563","524"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Reading Test  Score - New",687305,26245,"4032","90",279,"284","268"
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","WritLang Test  Score - New",687305,26245,"4032","90",277,"281","259"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","16",1094,"1128","1119"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Analysis Score - New",1509133,7921,"1344","TFS",4,"4","TFS"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Reading Score - New",1509133,7920,"1344","TFS",5,"5","TFS"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Total",1509133,7920,"1344","TFS",14,"14","TFS"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Essay Writing Score - New",1509133,7920,"1344","TFS",5,"6","TFS"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Math Section Score - New",687305,26246,"4032","16",539,"563","559"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Reading Test  Score - New",687305,26245,"4032","16",279,"284","288"
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","WritLang Test  Score - New",687305,26245,"4032","16",277,"281","272"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","223",1094,"1128","1140"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","64",4,"4","4"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Reading Score - New",1509133,7920,"1344","64",5,"5","5"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Total",1509133,7920,"1344","64",14,"14","15"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Essay Writing Score - New",1509133,7920,"1344","64",5,"6","6"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Math Section Score - New",687305,26246,"4032","223",539,"563","567"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Reading Test  Score - New",687305,26245,"4032","223",279,"284","290"
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","WritLang Test  Score - New",687305,26245,"4032","223",277,"281","284"
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"4032","174",1094,"1128","1085"
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Essay Analysis Score - New",1509133,7921,"1344","40",4,"4","4"
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Essay Reading Score - New",1509133,7920,"1344","40",5,"5","5"
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Essay Total",1509133,7920,"1344","40",14,"14","14"
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Essay Writing Score - New",1509133,7920,"1344","40",5,"6","6"
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Math Section Score - New",687305,26246,"4032","174",539,"563","534"
