"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2019-20","675","Henry County","0101","Union Grove High","Eng. Language & Comp","39","39","28"
"2019-20","675","Henry County","0101","Union Grove High","Eng. Literature & Comp","43","43","32"
"2019-20","675","Henry County","0101","Union Grove High","Environmental Science","18","18","9"
"2019-20","675","Henry County","0101","Union Grove High","European History","10","10","4"
"2019-20","675","Henry County","0101","Union Grove High","Geography: Human","22","22","16"
"2019-20","675","Henry County","0101","Union Grove High","Gov. & Pol. U.S.","31","31","22"
"2019-20","675","Henry County","0101","Union Grove High","Music Theory","TFS","TFS","TFS"
"2019-20","675","Henry County","0101","Union Grove High","Physics 1","34","34","17"
"2019-20","675","Henry County","0101","Union Grove High","Psychology","26","26","15"
"2019-20","675","Henry County","0101","Union Grove High","Spanish Language","11","11","8"
"2019-20","675","Henry County","0101","Union Grove High","Statistics","46","46","25"
"2019-20","675","Henry County","0101","Union Grove High","U.S. History","37","37","22"
"2019-20","675","Henry County","0101","Union Grove High","World History","30","30","15"
"2019-20","675","Henry County","0104","Luella High School","ALL Subjects","153","252","133"
"2019-20","675","Henry County","0104","Luella High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Biology","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Calculus A","15","15","9"
"2019-20","675","Henry County","0104","Luella High School","Calculus BC","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Capstone","19","19","13"
"2019-20","675","Henry County","0104","Luella High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Economics: Micro","10","10","6"
"2019-20","675","Henry County","0104","Luella High School","Eng. Language & Comp","15","15","10"
"2019-20","675","Henry County","0104","Luella High School","Eng. Literature & Comp","31","31","18"
"2019-20","675","Henry County","0104","Luella High School","Environmental Science","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Geography: Human","13","13","2"
"2019-20","675","Henry County","0104","Luella High School","Gov. & Pol. U.S.","11","11","6"
"2019-20","675","Henry County","0104","Luella High School","Music Theory","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Physics 1","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Physics C: Elec & Magnetism","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","675","Henry County","0104","Luella High School","Psychology","12","12","10"
"2019-20","675","Henry County","0104","Luella High School","Statistics","21","21","7"
"2019-20","675","Henry County","0104","Luella High School","U.S. History","25","25","9"
"2019-20","675","Henry County","0104","Luella High School","World History","48","48","24"
"2019-20","675","Henry County","0105","Dutchtown High","ALL Subjects","115","158","87"
"2019-20","675","Henry County","0105","Dutchtown High","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Biology","24","24","13"
"2019-20","675","Henry County","0105","Dutchtown High","Chemistry","12","12","5"
"2019-20","675","Henry County","0105","Dutchtown High","Economics: Micro","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Eng. Language & Comp","17","17","13"
"2019-20","675","Henry County","0105","Dutchtown High","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Environmental Science","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Geography: Human","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Physics 1","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Psychology","13","13","9"
"2019-20","675","Henry County","0105","Dutchtown High","Spanish Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","Statistics","TFS","TFS","TFS"
"2019-20","675","Henry County","0105","Dutchtown High","U.S. History","27","27","17"
"2019-20","675","Henry County","0105","Dutchtown High","World History","38","38","18"
"2019-20","675","Henry County","0214","Locust Grove High","ALL Subjects","52","76","43"
"2019-20","675","Henry County","0214","Locust Grove High","Calculus A","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Chemistry","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Eng. Language & Comp","19","19","13"
"2019-20","675","Henry County","0214","Locust Grove High","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Geography: Human","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Physics 1","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Psychology","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Spanish Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","Statistics","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","U.S. History","TFS","TFS","TFS"
"2019-20","675","Henry County","0214","Locust Grove High","World History","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","ALL Subjects","46","62","24"
"2019-20","675","Henry County","0295","Stockbridge High School","Biology","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","Calculus A","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","Chemistry","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","Environmental Science","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","Spanish Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","U.S. History","TFS","TFS","TFS"
"2019-20","675","Henry County","0295","Stockbridge High School","World History","TFS","TFS","TFS"
"2019-20","675","Henry County","0307","Ola High School","ALL Subjects","228","437","255"
"2019-20","675","Henry County","0307","Ola High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","675","Henry County","0307","Ola High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","675","Henry County","0307","Ola High School","Biology","TFS","TFS","TFS"
"2019-20","675","Henry County","0307","Ola High School","Calculus A","27","27","17"
"2019-20","675","Henry County","0307","Ola High School","Chemistry","16","16","7"
"2019-20","675","Henry County","0307","Ola High School","Economics: Micro","26","26","17"
"2019-20","675","Henry County","0307","Ola High School","Eng. Language & Comp","45","45","27"
"2019-20","675","Henry County","0307","Ola High School","Eng. Literature & Comp","32","32","19"
"2019-20","675","Henry County","0307","Ola High School","European History","16","16","10"
"2019-20","675","Henry County","0307","Ola High School","Geography: Human","11","11","9"
"2019-20","675","Henry County","0307","Ola High School","Gov. & Pol. U.S.","55","55","36"
"2019-20","675","Henry County","0307","Ola High School","Music Theory","TFS","TFS","TFS"
"2019-20","675","Henry County","0307","Ola High School","Physics 1","17","17","6"
"2019-20","675","Henry County","0307","Ola High School","Physics 2","TFS","TFS","TFS"
"2019-20","675","Henry County","0307","Ola High School","Psychology","33","33","23"
"2019-20","675","Henry County","0307","Ola High School","Spanish Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0307","Ola High School","Statistics","14","14","5"
"2019-20","675","Henry County","0307","Ola High School","U.S. History","43","43","23"
"2019-20","675","Henry County","0307","Ola High School","World History","69","69","39"
"2019-20","675","Henry County","0315","Hampton High School","ALL Subjects","36","39","21"
"2019-20","675","Henry County","0315","Hampton High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Calculus A","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Geography: Human","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Physics 1","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Psychology","TFS","TFS","TFS"
"2019-20","675","Henry County","0315","Hampton High School","Spanish Language","11","11","10"
"2019-20","675","Henry County","0315","Hampton High School","World History","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","ALL Subjects","146","240","132"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Biology","19","19","9"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Calculus A","32","32","26"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Calculus BC","20","20","19"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Chemistry","11","11","3"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Eng. Language & Comp","36","36","15"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","French Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Geography: Human","17","17","14"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Gov. & Pol. U.S.","11","11","3"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Music Theory","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Physics 1","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Psychology","14","14","6"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Spanish Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","Statistics","17","17","11"
"2019-20","675","Henry County","0391","Eagle's Landing High School","U.S. History","TFS","TFS","TFS"
"2019-20","675","Henry County","0391","Eagle's Landing High School","World History","21","21","6"
"2019-20","675","Henry County","0408","Woodland High School","ALL Subjects","147","277","147"
"2019-20","675","Henry County","0408","Woodland High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Biology","17","17","10"
"2019-20","675","Henry County","0408","Woodland High School","Calculus A","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Calculus BC","11","11","5"
"2019-20","675","Henry County","0408","Woodland High School","Capstone","10","10","7"
"2019-20","675","Henry County","0408","Woodland High School","Capstone Research","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Chemistry","15","15","5"
"2019-20","675","Henry County","0408","Woodland High School","Computer Science A","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Economics: Macro","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Economics: Micro","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Eng. Language & Comp","30","30","17"
"2019-20","675","Henry County","0408","Woodland High School","Eng. Literature & Comp","26","26","14"
"2019-20","675","Henry County","0408","Woodland High School","Environmental Science","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","European History","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","French Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Geography: Human","18","18","10"
"2019-20","675","Henry County","0408","Woodland High School","Gov. & Pol. Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Physics 1","10","10","3"
"2019-20","675","Henry County","0408","Woodland High School","Psychology","20","20","12"
"2019-20","675","Henry County","0408","Woodland High School","Spanish Language","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","Statistics","TFS","TFS","TFS"
"2019-20","675","Henry County","0408","Woodland High School","U.S. History","39","39","21"
"2019-20","675","Henry County","0408","Woodland High School","World History","28","28","16"
"2019-20","675","Henry County","3050","McDonough High School","ALL Subjects","30","35","19"
"2019-20","675","Henry County","3050","McDonough High School","Art History","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Biology","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Calculus A","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Eng. Literature & Comp","10","10","6"
"2019-20","675","Henry County","3050","McDonough High School","Environmental Science","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Geography: Human","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Physics 1","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","Psychology","TFS","TFS","TFS"
"2019-20","675","Henry County","3050","McDonough High School","World History","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","1184","2043","1165"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Art History","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","11","11","11"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","19","19","16"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Biology","102","102","57"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","147","147","100"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","47","47","39"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Capstone","30","30","20"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Capstone Research","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","84","84","30"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","10","10","9"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","43","43","25"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","209","209","127"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","171","171","103"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","42","42","14"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","European History","27","27","14"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","French Language","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","100","100","60"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. Comp","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","120","120","75"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Music Theory","18","18","10"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","91","91","35"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Physics 2","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Elec & Magnetism","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Psychology","125","125","80"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","58","58","46"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","Statistics","112","112","50"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","194","194","100"
"2019-20","675","Henry County","SCHOOL_ALL","SCHOOL_ALL","World History","249","249","125"
"2019-20","676","Houston County","0111","Veterans High School","ALL Subjects","316","550","353"
"2019-20","676","Houston County","0111","Veterans High School","Art: Studio 2-D Design","10","10","10"
"2019-20","676","Houston County","0111","Veterans High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","676","Houston County","0111","Veterans High School","Biology","22","22","15"
"2019-20","676","Houston County","0111","Veterans High School","Calculus A","22","22","20"
"2019-20","676","Houston County","0111","Veterans High School","Chemistry","29","29","19"
"2019-20","676","Houston County","0111","Veterans High School","Computer Science Principles","27","27","24"
"2019-20","676","Houston County","0111","Veterans High School","Economics: Micro","18","18","15"
"2019-20","676","Houston County","0111","Veterans High School","Eng. Language & Comp","94","94","62"
"2019-20","676","Houston County","0111","Veterans High School","Eng. Literature & Comp","13","13","9"
"2019-20","676","Houston County","0111","Veterans High School","Environmental Science","83","83","24"
"2019-20","676","Houston County","0111","Veterans High School","Geography: Human","TFS","TFS","TFS"
"2019-20","676","Houston County","0111","Veterans High School","Gov. & Pol. U.S.","34","34","24"
"2019-20","676","Houston County","0111","Veterans High School","Physics 1","18","18","7"
"2019-20","676","Houston County","0111","Veterans High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","676","Houston County","0111","Veterans High School","Psychology","43","43","31"
"2019-20","676","Houston County","0111","Veterans High School","Statistics","51","51","31"
"2019-20","676","Houston County","0111","Veterans High School","U.S. History","37","37","28"
"2019-20","676","Houston County","0111","Veterans High School","World History","46","46","32"
"2019-20","676","Houston County","0192","Houston County High School","ALL Subjects","380","691","405"
"2019-20","676","Houston County","0192","Houston County High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","676","Houston County","0192","Houston County High School","Biology","48","48","30"
"2019-20","676","Houston County","0192","Houston County High School","Calculus A","25","25","15"
"2019-20","676","Houston County","0192","Houston County High School","Calculus BC","21","21","20"
"2019-20","676","Houston County","0192","Houston County High School","Chemistry","34","34","14"
"2019-20","676","Houston County","0192","Houston County High School","Computer Science A","13","13","5"
"2019-20","676","Houston County","0192","Houston County High School","Computer Science Principles","45","45","26"
"2019-20","676","Houston County","0192","Houston County High School","Economics: Macro","14","14","8"
"2019-20","676","Houston County","0192","Houston County High School","Economics: Micro","TFS","TFS","TFS"
"2019-20","676","Houston County","0192","Houston County High School","Eng. Language & Comp","83","83","46"
"2019-20","676","Houston County","0192","Houston County High School","Eng. Literature & Comp","34","34","20"
"2019-20","676","Houston County","0192","Houston County High School","Environmental Science","96","96","48"
"2019-20","676","Houston County","0192","Houston County High School","French Language","TFS","TFS","TFS"
"2019-20","676","Houston County","0192","Houston County High School","Gov. & Pol. U.S.","17","17","9"
"2019-20","676","Houston County","0192","Houston County High School","Physics 1","36","36","14"
"2019-20","676","Houston County","0192","Houston County High School","Psychology","63","63","44"
"2019-20","676","Houston County","0192","Houston County High School","Spanish Language","TFS","TFS","TFS"
"2019-20","676","Houston County","0192","Houston County High School","Statistics","33","33","11"
"2019-20","676","Houston County","0192","Houston County High School","U.S. History","48","48","35"
"2019-20","676","Houston County","0192","Houston County High School","World History","69","69","50"
"2019-20","676","Houston County","0300","Houston County Career Academy","ALL Subjects","TFS","TFS","TFS"
"2019-20","676","Houston County","0300","Houston County Career Academy","World History","TFS","TFS","TFS"
"2019-20","676","Houston County","1054","Perry High School","ALL Subjects","161","252","157"
"2019-20","676","Houston County","1054","Perry High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","676","Houston County","1054","Perry High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","676","Houston County","1054","Perry High School","Biology","25","25","14"
"2019-20","676","Houston County","1054","Perry High School","Calculus A","17","17","12"
"2019-20","676","Houston County","1054","Perry High School","Chemistry","16","16","11"
"2019-20","676","Houston County","1054","Perry High School","Computer Science A","16","16","10"
"2019-20","676","Houston County","1054","Perry High School","Economics: Micro","28","28","20"
"2019-20","676","Houston County","1054","Perry High School","Eng. Language & Comp","33","33","19"
"2019-20","676","Houston County","1054","Perry High School","Eng. Literature & Comp","14","14","7"
"2019-20","676","Houston County","1054","Perry High School","Environmental Science","16","16","5"
"2019-20","676","Houston County","1054","Perry High School","Music Theory","TFS","TFS","TFS"
"2019-20","676","Houston County","1054","Perry High School","Psychology","11","11","6"
"2019-20","676","Houston County","1054","Perry High School","Statistics","32","32","23"
"2019-20","676","Houston County","1054","Perry High School","U.S. History","10","10","6"
"2019-20","676","Houston County","1054","Perry High School","World History","21","21","14"
"2019-20","676","Houston County","2052","Northside High School","ALL Subjects","173","286","122"
"2019-20","676","Houston County","2052","Northside High School","Art History","17","17","7"
"2019-20","676","Houston County","2052","Northside High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","676","Houston County","2052","Northside High School","Biology","TFS","TFS","TFS"
"2019-20","676","Houston County","2052","Northside High School","Calculus A","13","13","4"
"2019-20","676","Houston County","2052","Northside High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","676","Houston County","2052","Northside High School","Eng. Language & Comp","47","47","22"
"2019-20","676","Houston County","2052","Northside High School","Eng. Literature & Comp","12","12","3"
"2019-20","676","Houston County","2052","Northside High School","Environmental Science","27","27","9"
"2019-20","676","Houston County","2052","Northside High School","Geography: Human","TFS","TFS","TFS"
"2019-20","676","Houston County","2052","Northside High School","Physics 1","13","13","3"
"2019-20","676","Houston County","2052","Northside High School","Psychology","47","47","22"
"2019-20","676","Houston County","2052","Northside High School","Statistics","20","20","12"
"2019-20","676","Houston County","2052","Northside High School","U.S. History","22","22","12"
"2019-20","676","Houston County","2052","Northside High School","World History","52","52","22"
"2019-20","676","Houston County","4056","Warner Robins High School","ALL Subjects","135","244","125"
"2019-20","676","Houston County","4056","Warner Robins High School","Art History","20","20","7"
"2019-20","676","Houston County","4056","Warner Robins High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Biology","20","20","12"
"2019-20","676","Houston County","4056","Warner Robins High School","Calculus A","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Calculus BC","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Chemistry","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Eng. Language & Comp","42","42","22"
"2019-20","676","Houston County","4056","Warner Robins High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Environmental Science","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","European History","17","17","16"
"2019-20","676","Houston County","4056","Warner Robins High School","French Language","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Gov. & Pol. U.S.","18","18","14"
"2019-20","676","Houston County","4056","Warner Robins High School","Physics 1","12","12","6"
"2019-20","676","Houston County","4056","Warner Robins High School","Physics 2","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Psychology","25","25","9"
"2019-20","676","Houston County","4056","Warner Robins High School","Spanish Language","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","Statistics","TFS","TFS","TFS"
"2019-20","676","Houston County","4056","Warner Robins High School","U.S. History","28","28","14"
"2019-20","676","Houston County","4056","Warner Robins High School","World History","21","21","9"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","1166","2024","1162"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Art History","37","37","14"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","18","18","17"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","12","12","12"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Biology","118","118","72"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","80","80","51"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","28","28","20"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","87","87","46"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","29","29","15"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","73","73","50"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","14","14","8"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","47","47","36"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","299","299","171"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","78","78","41"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","230","230","93"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","European History","17","17","16"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","French Language","TFS","TFS","TFS"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","10","10","2"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","69","69","47"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Music Theory","TFS","TFS","TFS"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","79","79","30"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Physics 2","TFS","TFS","TFS"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Psychology","189","189","112"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","TFS","TFS","TFS"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","Statistics","141","141","78"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","145","145","95"
"2019-20","676","Houston County","SCHOOL_ALL","SCHOOL_ALL","World History","210","210","127"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","ALL Subjects","146","219","107"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Biology","TFS","TFS","TFS"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Calculus A","TFS","TFS","TFS"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Chemistry","14","14","3"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Computer Science A","TFS","TFS","TFS"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Economics: Micro","TFS","TFS","TFS"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Eng. Language & Comp","42","42","24"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Eng. Literature & Comp","TFS","TFS","TFS"
