LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Essay Total,1747071,19599,66,66,13,14,14
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Essay Writing Score - New,1747071,19599,66,66,5,5,5
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,207,207,523,522,522
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Math Section Score - New,2220087,49344,207,207,504,507,507
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,Reading Test  Score - New,2220087,49344,207,207,264,267,267
2018-19,668,Habersham County,2052,Habersham Central High School,All Students,WritLang Test  Score - New,2220087,49344,207,207,259,255,255
2018-19,669,Hall County,102,Chestatee High School,All Students,Combined Test Score,2220087,49344,694,103,1027,1024,1020
2018-19,669,Hall County,102,Chestatee High School,All Students,Essay Analysis Score - New,1747071,19599,246,46,3,3,4
2018-19,669,Hall County,102,Chestatee High School,All Students,Essay Reading Score - New,1747071,19599,246,46,5,5,5
2018-19,669,Hall County,102,Chestatee High School,All Students,Essay Total,1747071,19599,246,46,13,13,13
2018-19,669,Hall County,102,Chestatee High School,All Students,Essay Writing Score - New,1747071,19599,246,46,5,5,5
2018-19,669,Hall County,102,Chestatee High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,694,103,523,519,515
2018-19,669,Hall County,102,Chestatee High School,All Students,Math Section Score - New,2220087,49344,694,103,504,505,506
2018-19,669,Hall County,102,Chestatee High School,All Students,Reading Test  Score - New,2220087,49344,694,103,264,262,260
2018-19,669,Hall County,102,Chestatee High School,All Students,WritLang Test  Score - New,2220087,49344,694,103,259,256,255
2018-19,669,Hall County,105,Lanier Career Academy,All Students,Combined Test Score,2220087,49344,694,TFS,1027,1024,
2018-19,669,Hall County,105,Lanier Career Academy,All Students,Evidence Based Reading and Writing - New,1747071,49344,694,TFS,523,519,
2018-19,669,Hall County,105,Lanier Career Academy,All Students,Math Section Score - New,2220087,49344,694,TFS,504,505,
2018-19,669,Hall County,105,Lanier Career Academy,All Students,Reading Test  Score - New,2220087,49344,694,TFS,264,262,
2018-19,669,Hall County,105,Lanier Career Academy,All Students,WritLang Test  Score - New,2220087,49344,694,TFS,259,256,
2018-19,669,Hall County,189,West Hall High School,All Students,Combined Test Score,2220087,49344,694,97,1027,1024,987
2018-19,669,Hall County,189,West Hall High School,All Students,Essay Analysis Score - New,1747071,19599,246,32,3,3,3
2018-19,669,Hall County,189,West Hall High School,All Students,Essay Reading Score - New,1747071,19599,246,32,5,5,4
2018-19,669,Hall County,189,West Hall High School,All Students,Essay Total,1747071,19599,246,32,13,13,11
2018-19,669,Hall County,189,West Hall High School,All Students,Essay Writing Score - New,1747071,19599,246,32,5,5,5
2018-19,669,Hall County,189,West Hall High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,694,97,523,519,500
2018-19,669,Hall County,189,West Hall High School,All Students,Math Section Score - New,2220087,49344,694,97,504,505,487
2018-19,669,Hall County,189,West Hall High School,All Students,Reading Test  Score - New,2220087,49344,694,97,264,262,253
2018-19,669,Hall County,189,West Hall High School,All Students,WritLang Test  Score - New,2220087,49344,694,97,259,256,247
2018-19,669,Hall County,202,Flowery Branch High,All Students,Combined Test Score,2220087,49344,694,169,1027,1024,1056
2018-19,669,Hall County,202,Flowery Branch High,All Students,Essay Analysis Score - New,1747071,19599,246,51,3,3,3
2018-19,669,Hall County,202,Flowery Branch High,All Students,Essay Reading Score - New,1747071,19599,246,51,5,5,5
2018-19,669,Hall County,202,Flowery Branch High,All Students,Essay Total,1747071,19599,246,51,13,13,13
2018-19,669,Hall County,202,Flowery Branch High,All Students,Essay Writing Score - New,1747071,19599,246,51,5,5,5
2018-19,669,Hall County,202,Flowery Branch High,All Students,Evidence Based Reading and Writing - New,1747071,49344,694,169,523,519,538
2018-19,669,Hall County,202,Flowery Branch High,All Students,Math Section Score - New,2220087,49344,694,169,504,505,518
2018-19,669,Hall County,202,Flowery Branch High,All Students,Reading Test  Score - New,2220087,49344,694,169,264,262,272
2018-19,669,Hall County,202,Flowery Branch High,All Students,WritLang Test  Score - New,2220087,49344,694,169,259,256,266
2018-19,669,Hall County,1552,East Hall High School,All Students,Combined Test Score,2220087,49344,694,110,1027,1024,961
2018-19,669,Hall County,1552,East Hall High School,All Students,Essay Analysis Score - New,1747071,19599,246,31,3,3,3
2018-19,669,Hall County,1552,East Hall High School,All Students,Essay Reading Score - New,1747071,19599,246,31,5,5,4
2018-19,669,Hall County,1552,East Hall High School,All Students,Essay Total,1747071,19599,246,31,13,13,12
2018-19,669,Hall County,1552,East Hall High School,All Students,Essay Writing Score - New,1747071,19599,246,31,5,5,5
2018-19,669,Hall County,1552,East Hall High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,694,110,523,519,478
2018-19,669,Hall County,1552,East Hall High School,All Students,Math Section Score - New,2220087,49344,694,110,504,505,483
2018-19,669,Hall County,1552,East Hall High School,All Students,Reading Test  Score - New,2220087,49344,694,110,264,262,243
2018-19,669,Hall County,1552,East Hall High School,All Students,WritLang Test  Score - New,2220087,49344,694,110,259,256,235
2018-19,669,Hall County,1556,North Hall High School,All Students,Combined Test Score,2220087,49344,694,99,1027,1024,1083
2018-19,669,Hall County,1556,North Hall High School,All Students,Essay Analysis Score - New,1747071,19599,246,37,3,3,4
2018-19,669,Hall County,1556,North Hall High School,All Students,Essay Reading Score - New,1747071,19599,246,37,5,5,5
2018-19,669,Hall County,1556,North Hall High School,All Students,Essay Total,1747071,19599,246,37,13,13,14
2018-19,669,Hall County,1556,North Hall High School,All Students,Essay Writing Score - New,1747071,19599,246,37,5,5,5
2018-19,669,Hall County,1556,North Hall High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,694,99,523,519,553
2018-19,669,Hall County,1556,North Hall High School,All Students,Math Section Score - New,2220087,49344,694,99,504,505,530
2018-19,669,Hall County,1556,North Hall High School,All Students,Reading Test  Score - New,2220087,49344,694,99,264,262,280
2018-19,669,Hall County,1556,North Hall High School,All Students,WritLang Test  Score - New,2220087,49344,694,99,259,256,273
2018-19,669,Hall County,4752,Johnson High School,All Students,Combined Test Score,2220087,49344,694,112,1027,1024,1020
2018-19,669,Hall County,4752,Johnson High School,All Students,Essay Analysis Score - New,1747071,19599,246,49,3,3,4
2018-19,669,Hall County,4752,Johnson High School,All Students,Essay Reading Score - New,1747071,19599,246,49,5,5,5
2018-19,669,Hall County,4752,Johnson High School,All Students,Essay Total,1747071,19599,246,49,13,13,13
2018-19,669,Hall County,4752,Johnson High School,All Students,Essay Writing Score - New,1747071,19599,246,49,5,5,5
2018-19,669,Hall County,4752,Johnson High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,694,112,523,519,519
2018-19,669,Hall County,4752,Johnson High School,All Students,Math Section Score - New,2220087,49344,694,112,504,505,501
2018-19,669,Hall County,4752,Johnson High School,All Students,Reading Test  Score - New,2220087,49344,694,112,264,262,263
2018-19,669,Hall County,4752,Johnson High School,All Students,WritLang Test  Score - New,2220087,49344,694,112,259,256,256
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Combined Test Score,2220087,49344,23,23,1027,822,822
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Essay Analysis Score - New,1747071,19599,TFS,TFS,3,,
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Essay Reading Score - New,1747071,19599,TFS,TFS,5,,
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Essay Total,1747071,19599,TFS,TFS,13,,
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Essay Writing Score - New,1747071,19599,TFS,TFS,5,,
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,23,23,523,421,421
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Math Section Score - New,2220087,49344,23,23,504,401,401
2018-19,670,Hancock County,288,Hancock Central High School,All Students,Reading Test  Score - New,2220087,49344,23,23,264,214,214
2018-19,670,Hancock County,288,Hancock Central High School,All Students,WritLang Test  Score - New,2220087,49344,23,23,259,207,207
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Combined Test Score,2220087,49344,81,81,1027,1003,1003
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Essay Analysis Score - New,1747071,19599,24,24,3,3,3
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Essay Reading Score - New,1747071,19599,24,24,5,4,4
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Essay Total,1747071,19599,24,24,13,13,13
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Essay Writing Score - New,1747071,19599,24,24,5,5,5
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,81,81,523,524,524
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Math Section Score - New,2220087,49344,81,81,504,479,479
2018-19,671,Haralson County,3050,Haralson County High School,All Students,Reading Test  Score - New,2220087,49344,81,81,264,266,266
2018-19,671,Haralson County,3050,Haralson County High School,All Students,WritLang Test  Score - New,2220087,49344,81,81,259,258,258
2018-19,672,Harris County,299,Harris County High School,All Students,Combined Test Score,2220087,49344,78,78,1027,1043,1043
2018-19,672,Harris County,299,Harris County High School,All Students,Essay Analysis Score - New,1747071,19599,31,31,3,3,3
2018-19,672,Harris County,299,Harris County High School,All Students,Essay Reading Score - New,1747071,19599,31,31,5,5,5
2018-19,672,Harris County,299,Harris County High School,All Students,Essay Total,1747071,19599,31,31,13,13,13
2018-19,672,Harris County,299,Harris County High School,All Students,Essay Writing Score - New,1747071,19599,31,31,5,5,5
2018-19,672,Harris County,299,Harris County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,78,78,523,534,534
2018-19,672,Harris County,299,Harris County High School,All Students,Math Section Score - New,2220087,49344,78,78,504,508,508
2018-19,672,Harris County,299,Harris County High School,All Students,Reading Test  Score - New,2220087,49344,78,78,264,271,271
2018-19,672,Harris County,299,Harris County High School,All Students,WritLang Test  Score - New,2220087,49344,78,78,259,264,264
2018-19,673,Hart County,3050,Hart County High School,All Students,Combined Test Score,2220087,49344,84,84,1027,959,959
2018-19,673,Hart County,3050,Hart County High School,All Students,Essay Analysis Score - New,1747071,19599,27,27,3,3,3
2018-19,673,Hart County,3050,Hart County High School,All Students,Essay Reading Score - New,1747071,19599,27,27,5,4,4
2018-19,673,Hart County,3050,Hart County High School,All Students,Essay Total,1747071,19599,27,27,13,12,12
2018-19,673,Hart County,3050,Hart County High School,All Students,Essay Writing Score - New,1747071,19599,27,27,5,5,5
2018-19,673,Hart County,3050,Hart County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,84,84,523,493,493
2018-19,673,Hart County,3050,Hart County High School,All Students,Math Section Score - New,2220087,49344,84,84,504,466,466
2018-19,673,Hart County,3050,Hart County High School,All Students,Reading Test  Score - New,2220087,49344,84,84,264,249,249
2018-19,673,Hart County,3050,Hart County High School,All Students,WritLang Test  Score - New,2220087,49344,84,84,259,245,245
2018-19,674,Heard County,110,Heard County High School,All Students,Combined Test Score,2220087,49344,27,27,1027,1000,1000
2018-19,674,Heard County,110,Heard County High School,All Students,Essay Analysis Score - New,1747071,19599,TFS,TFS,3,,
2018-19,674,Heard County,110,Heard County High School,All Students,Essay Reading Score - New,1747071,19599,TFS,TFS,5,,
2018-19,674,Heard County,110,Heard County High School,All Students,Essay Total,1747071,19599,TFS,TFS,13,,
2018-19,674,Heard County,110,Heard County High School,All Students,Essay Writing Score - New,1747071,19599,TFS,TFS,5,,
2018-19,674,Heard County,110,Heard County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,27,27,523,510,510
2018-19,674,Heard County,110,Heard County High School,All Students,Math Section Score - New,2220087,49344,27,27,504,490,490
2018-19,674,Heard County,110,Heard County High School,All Students,Reading Test  Score - New,2220087,49344,27,27,264,253,253
2018-19,674,Heard County,110,Heard County High School,All Students,WritLang Test  Score - New,2220087,49344,27,27,259,258,258
2018-19,675,Henry County,101,Union Grove High,All Students,Combined Test Score,2220087,49344,1212,146,1027,994,1053
2018-19,675,Henry County,101,Union Grove High,All Students,Essay Analysis Score - New,1747071,19599,444,58,3,3,4
2018-19,675,Henry County,101,Union Grove High,All Students,Essay Reading Score - New,1747071,19599,444,58,5,4,5
2018-19,675,Henry County,101,Union Grove High,All Students,Essay Total,1747071,19599,444,58,13,12,13
2018-19,675,Henry County,101,Union Grove High,All Students,Essay Writing Score - New,1747071,19599,444,58,5,5,5
2018-19,675,Henry County,101,Union Grove High,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,146,523,511,532
2018-19,675,Henry County,101,Union Grove High,All Students,Math Section Score - New,2220087,49344,1212,146,504,484,521
2018-19,675,Henry County,101,Union Grove High,All Students,Reading Test  Score - New,2220087,49344,1212,146,264,258,269
2018-19,675,Henry County,101,Union Grove High,All Students,WritLang Test  Score - New,2220087,49344,1212,146,259,253,263
2018-19,675,Henry County,104,Luella High School,All Students,Combined Test Score,2220087,49344,1212,127,1027,994,1003
2018-19,675,Henry County,104,Luella High School,All Students,Essay Analysis Score - New,1747071,19599,444,48,3,3,3
2018-19,675,Henry County,104,Luella High School,All Students,Essay Reading Score - New,1747071,19599,444,48,5,4,5
2018-19,675,Henry County,104,Luella High School,All Students,Essay Total,1747071,19599,444,48,13,12,13
2018-19,675,Henry County,104,Luella High School,All Students,Essay Writing Score - New,1747071,19599,444,48,5,5,5
2018-19,675,Henry County,104,Luella High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,127,523,511,514
2018-19,675,Henry County,104,Luella High School,All Students,Math Section Score - New,2220087,49344,1212,127,504,484,489
2018-19,675,Henry County,104,Luella High School,All Students,Reading Test  Score - New,2220087,49344,1212,127,264,258,260
2018-19,675,Henry County,104,Luella High School,All Students,WritLang Test  Score - New,2220087,49344,1212,127,259,253,255
2018-19,675,Henry County,105,Dutchtown High,All Students,Combined Test Score,2220087,49344,1212,165,1027,994,993
2018-19,675,Henry County,105,Dutchtown High,All Students,Essay Analysis Score - New,1747071,19599,444,59,3,3,3
2018-19,675,Henry County,105,Dutchtown High,All Students,Essay Reading Score - New,1747071,19599,444,59,5,4,5
2018-19,675,Henry County,105,Dutchtown High,All Students,Essay Total,1747071,19599,444,59,13,12,13
2018-19,675,Henry County,105,Dutchtown High,All Students,Essay Writing Score - New,1747071,19599,444,59,5,5,5
2018-19,675,Henry County,105,Dutchtown High,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,165,523,511,511
2018-19,675,Henry County,105,Dutchtown High,All Students,Math Section Score - New,2220087,49344,1212,165,504,484,482
2018-19,675,Henry County,105,Dutchtown High,All Students,Reading Test  Score - New,2220087,49344,1212,165,264,258,258
2018-19,675,Henry County,105,Dutchtown High,All Students,WritLang Test  Score - New,2220087,49344,1212,165,259,253,253
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Combined Test Score,2220087,49344,1212,TFS,1027,994,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Essay Analysis Score - New,1747071,19599,444,TFS,3,3,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Essay Reading Score - New,1747071,19599,444,TFS,5,4,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Essay Total,1747071,19599,444,TFS,13,12,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Essay Writing Score - New,1747071,19599,444,TFS,5,5,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,TFS,523,511,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Math Section Score - New,2220087,49344,1212,TFS,504,484,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,Reading Test  Score - New,2220087,49344,1212,TFS,264,258,
2018-19,675,Henry County,195,Patrick Henry High School,All Students,WritLang Test  Score - New,2220087,49344,1212,TFS,259,253,
2018-19,675,Henry County,214,Locust Grove High,All Students,Combined Test Score,2220087,49344,1212,88,1027,994,988
2018-19,675,Henry County,214,Locust Grove High,All Students,Essay Analysis Score - New,1747071,19599,444,30,3,3,3
2018-19,675,Henry County,214,Locust Grove High,All Students,Essay Reading Score - New,1747071,19599,444,30,5,4,4
2018-19,675,Henry County,214,Locust Grove High,All Students,Essay Total,1747071,19599,444,30,13,12,12
2018-19,675,Henry County,214,Locust Grove High,All Students,Essay Writing Score - New,1747071,19599,444,30,5,5,5
2018-19,675,Henry County,214,Locust Grove High,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,88,523,511,509
2018-19,675,Henry County,214,Locust Grove High,All Students,Math Section Score - New,2220087,49344,1212,88,504,484,479
2018-19,675,Henry County,214,Locust Grove High,All Students,Reading Test  Score - New,2220087,49344,1212,88,264,258,255
2018-19,675,Henry County,214,Locust Grove High,All Students,WritLang Test  Score - New,2220087,49344,1212,88,259,253,254
2018-19,675,Henry County,295,Stockbridge High School,All Students,Combined Test Score,2220087,49344,1212,135,1027,994,941
2018-19,675,Henry County,295,Stockbridge High School,All Students,Essay Analysis Score - New,1747071,19599,444,51,3,3,2
2018-19,675,Henry County,295,Stockbridge High School,All Students,Essay Reading Score - New,1747071,19599,444,51,5,4,4
2018-19,675,Henry County,295,Stockbridge High School,All Students,Essay Total,1747071,19599,444,51,13,12,12
2018-19,675,Henry County,295,Stockbridge High School,All Students,Essay Writing Score - New,1747071,19599,444,51,5,5,5
2018-19,675,Henry County,295,Stockbridge High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,135,523,511,485
2018-19,675,Henry County,295,Stockbridge High School,All Students,Math Section Score - New,2220087,49344,1212,135,504,484,456
2018-19,675,Henry County,295,Stockbridge High School,All Students,Reading Test  Score - New,2220087,49344,1212,135,264,258,246
2018-19,675,Henry County,295,Stockbridge High School,All Students,WritLang Test  Score - New,2220087,49344,1212,135,259,253,239
2018-19,675,Henry County,307,Ola High School,All Students,Combined Test Score,2220087,49344,1212,92,1027,994,1051
2018-19,675,Henry County,307,Ola High School,All Students,Essay Analysis Score - New,1747071,19599,444,25,3,3,4
2018-19,675,Henry County,307,Ola High School,All Students,Essay Reading Score - New,1747071,19599,444,25,5,4,5
2018-19,675,Henry County,307,Ola High School,All Students,Essay Total,1747071,19599,444,25,13,12,14
2018-19,675,Henry County,307,Ola High School,All Students,Essay Writing Score - New,1747071,19599,444,25,5,5,5
2018-19,675,Henry County,307,Ola High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,92,523,511,540
2018-19,675,Henry County,307,Ola High School,All Students,Math Section Score - New,2220087,49344,1212,92,504,484,511
2018-19,675,Henry County,307,Ola High School,All Students,Reading Test  Score - New,2220087,49344,1212,92,264,258,273
2018-19,675,Henry County,307,Ola High School,All Students,WritLang Test  Score - New,2220087,49344,1212,92,259,253,267
2018-19,675,Henry County,315,Hampton High School,All Students,Combined Test Score,2220087,49344,1212,109,1027,994,967
2018-19,675,Henry County,315,Hampton High School,All Students,Essay Analysis Score - New,1747071,19599,444,36,3,3,3
2018-19,675,Henry County,315,Hampton High School,All Students,Essay Reading Score - New,1747071,19599,444,36,5,4,5
2018-19,675,Henry County,315,Hampton High School,All Students,Essay Total,1747071,19599,444,36,13,12,13
2018-19,675,Henry County,315,Hampton High School,All Students,Essay Writing Score - New,1747071,19599,444,36,5,5,5
2018-19,675,Henry County,315,Hampton High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,109,523,511,499
2018-19,675,Henry County,315,Hampton High School,All Students,Math Section Score - New,2220087,49344,1212,109,504,484,468
2018-19,675,Henry County,315,Hampton High School,All Students,Reading Test  Score - New,2220087,49344,1212,109,264,258,254
2018-19,675,Henry County,315,Hampton High School,All Students,WritLang Test  Score - New,2220087,49344,1212,109,259,253,245
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Combined Test Score,2220087,49344,1212,83,1027,994,1035
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Essay Analysis Score - New,1747071,19599,444,27,3,3,3
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Essay Reading Score - New,1747071,19599,444,27,5,4,4
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Essay Total,1747071,19599,444,27,13,12,13
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Essay Writing Score - New,1747071,19599,444,27,5,5,5
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,83,523,511,528
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Math Section Score - New,2220087,49344,1212,83,504,484,506
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,Reading Test  Score - New,2220087,49344,1212,83,264,258,269
2018-19,675,Henry County,391,Eagle's Landing High School,All Students,WritLang Test  Score - New,2220087,49344,1212,83,259,253,260
2018-19,675,Henry County,408,Woodland High School,All Students,Combined Test Score,2220087,49344,1212,164,1027,994,984
2018-19,675,Henry County,408,Woodland High School,All Students,Essay Analysis Score - New,1747071,19599,444,63,3,3,3
2018-19,675,Henry County,408,Woodland High School,All Students,Essay Reading Score - New,1747071,19599,444,63,5,4,4
2018-19,675,Henry County,408,Woodland High School,All Students,Essay Total,1747071,19599,444,63,13,12,12
2018-19,675,Henry County,408,Woodland High School,All Students,Essay Writing Score - New,1747071,19599,444,63,5,5,5
2018-19,675,Henry County,408,Woodland High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,164,523,511,506
2018-19,675,Henry County,408,Woodland High School,All Students,Math Section Score - New,2220087,49344,1212,164,504,484,479
2018-19,675,Henry County,408,Woodland High School,All Students,Reading Test  Score - New,2220087,49344,1212,164,264,258,255
2018-19,675,Henry County,408,Woodland High School,All Students,WritLang Test  Score - New,2220087,49344,1212,164,259,253,251
2018-19,675,Henry County,3050,Henry County High School,All Students,Combined Test Score,2220087,49344,1212,101,1027,994,943
2018-19,675,Henry County,3050,Henry County High School,All Students,Essay Analysis Score - New,1747071,19599,444,46,3,3,3
2018-19,675,Henry County,3050,Henry County High School,All Students,Essay Reading Score - New,1747071,19599,444,46,5,4,4
2018-19,675,Henry County,3050,Henry County High School,All Students,Essay Total,1747071,19599,444,46,13,12,12
2018-19,675,Henry County,3050,Henry County High School,All Students,Essay Writing Score - New,1747071,19599,444,46,5,5,5
2018-19,675,Henry County,3050,Henry County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,1212,101,523,511,493
2018-19,675,Henry County,3050,Henry County High School,All Students,Math Section Score - New,2220087,49344,1212,101,504,484,450
2018-19,675,Henry County,3050,Henry County High School,All Students,Reading Test  Score - New,2220087,49344,1212,101,264,258,248
2018-19,675,Henry County,3050,Henry County High School,All Students,WritLang Test  Score - New,2220087,49344,1212,101,259,253,245
2018-19,676,Houston County,111,Veterans High School,All Students,Combined Test Score,2220087,49344,746,167,1027,1042,1072
2018-19,676,Houston County,111,Veterans High School,All Students,Essay Analysis Score - New,1747071,19599,299,59,3,4,4
2018-19,676,Houston County,111,Veterans High School,All Students,Essay Reading Score - New,1747071,19599,299,59,5,5,5
2018-19,676,Houston County,111,Veterans High School,All Students,Essay Total,1747071,19599,299,59,13,14,14
2018-19,676,Houston County,111,Veterans High School,All Students,Essay Writing Score - New,1747071,19599,299,59,5,5,5
2018-19,676,Houston County,111,Veterans High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,746,167,523,527,539
2018-19,676,Houston County,111,Veterans High School,All Students,Math Section Score - New,2220087,49344,746,167,504,515,533
2018-19,676,Houston County,111,Veterans High School,All Students,Reading Test  Score - New,2220087,49344,746,167,264,267,273
2018-19,676,Houston County,111,Veterans High School,All Students,WritLang Test  Score - New,2220087,49344,746,167,259,260,266
2018-19,676,Houston County,192,Houston County High School,All Students,Combined Test Score,2220087,49344,746,225,1027,1042,1064
2018-19,676,Houston County,192,Houston County High School,All Students,Essay Analysis Score - New,1747071,19599,299,92,3,4,4
2018-19,676,Houston County,192,Houston County High School,All Students,Essay Reading Score - New,1747071,19599,299,92,5,5,5
2018-19,676,Houston County,192,Houston County High School,All Students,Essay Total,1747071,19599,299,92,13,14,14
2018-19,676,Houston County,192,Houston County High School,All Students,Essay Writing Score - New,1747071,19599,299,92,5,5,5
2018-19,676,Houston County,192,Houston County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,746,225,523,527,536
2018-19,676,Houston County,192,Houston County High School,All Students,Math Section Score - New,2220087,49344,746,225,504,515,528
2018-19,676,Houston County,192,Houston County High School,All Students,Reading Test  Score - New,2220087,49344,746,225,264,267,272
2018-19,676,Houston County,192,Houston County High School,All Students,WritLang Test  Score - New,2220087,49344,746,225,259,260,264
2018-19,676,Houston County,1054,Perry High School,All Students,Combined Test Score,2220087,49344,746,100,1027,1042,1048
2018-19,676,Houston County,1054,Perry High School,All Students,Essay Analysis Score - New,1747071,19599,299,49,3,4,3
2018-19,676,Houston County,1054,Perry High School,All Students,Essay Reading Score - New,1747071,19599,299,49,5,5,5
2018-19,676,Houston County,1054,Perry High School,All Students,Essay Total,1747071,19599,299,49,13,14,14
2018-19,676,Houston County,1054,Perry High School,All Students,Essay Writing Score - New,1747071,19599,299,49,5,5,5
2018-19,676,Houston County,1054,Perry High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,746,100,523,527,523
2018-19,676,Houston County,1054,Perry High School,All Students,Math Section Score - New,2220087,49344,746,100,504,515,525
2018-19,676,Houston County,1054,Perry High School,All Students,Reading Test  Score - New,2220087,49344,746,100,264,267,264
2018-19,676,Houston County,1054,Perry High School,All Students,WritLang Test  Score - New,2220087,49344,746,100,259,260,259
2018-19,676,Houston County,2052,Northside High School,All Students,Combined Test Score,2220087,49344,746,125,1027,1042,998
2018-19,676,Houston County,2052,Northside High School,All Students,Essay Analysis Score - New,1747071,19599,299,39,3,4,3
2018-19,676,Houston County,2052,Northside High School,All Students,Essay Reading Score - New,1747071,19599,299,39,5,5,4
2018-19,676,Houston County,2052,Northside High School,All Students,Essay Total,1747071,19599,299,39,13,14,12
2018-19,676,Houston County,2052,Northside High School,All Students,Essay Writing Score - New,1747071,19599,299,39,5,5,5
2018-19,676,Houston County,2052,Northside High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,746,125,523,527,511
2018-19,676,Houston County,2052,Northside High School,All Students,Math Section Score - New,2220087,49344,746,125,504,515,487
2018-19,676,Houston County,2052,Northside High School,All Students,Reading Test  Score - New,2220087,49344,746,125,264,267,259
2018-19,676,Houston County,2052,Northside High School,All Students,WritLang Test  Score - New,2220087,49344,746,125,259,260,252
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Combined Test Score,2220087,49344,746,129,1027,1042,1007
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Essay Analysis Score - New,1747071,19599,299,60,3,4,3
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Essay Reading Score - New,1747071,19599,299,60,5,5,5
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Essay Total,1747071,19599,299,60,13,14,14
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Essay Writing Score - New,1747071,19599,299,60,5,5,5
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,746,129,523,527,515
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Math Section Score - New,2220087,49344,746,129,504,515,491
2018-19,676,Houston County,4056,Warner Robins High School,All Students,Reading Test  Score - New,2220087,49344,746,129,264,267,263
