"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Reading",1295349,12574,"1292","TFS",20.9,23.8,24,
"2020-21","721","Richmond County","0100","Cross Creek High School","All Students","Reading",1295349,12574,"67","TFS",20.9,23.8,21.8,
"2020-21","721","Richmond County","0100","Cross Creek High School","All Students","Writing Subscore",463733,2516,"15","TFS",6.4,6.9,5.9,
"2020-21","697","McDuffie County","0192","Thomson High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","697","McDuffie County","0192","Thomson High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","697","McDuffie County","0192","Thomson High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","706","Muscogee County","0278","Shaw High School","All Students","Writing Subscore",463733,2516,"44","TFS",6.4,6.9,7.4,
"2020-21","611","Bibb County","0186","Central High School","All Students","Mathematics",1295349,12574,"24","10",19.9,22,17.4,17.8
"2020-21","763","Bremen City","0201","Bremen High School","All Students","Science",1295349,12574,"35","35",20.4,22.7,20.6,20.6
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","Composite",1295349,12574,"161","54",20.3,22.9,21.2,19.5
"2020-21","663","Glynn County","3552","Brunswick High School","All Students","English",1295349,12575,"161","54",19.6,22.5,20.8,18.7
"2020-21","667","Gwinnett County","2558","South Gwinnett High School","All Students","Mathematics",1295349,12574,"1292","25",19.9,22,23.2,19.3
"2020-21","750","Washington County","1052","Washington County High School","All Students","English",1295349,12575,"25","25",19.6,22.5,16.4,16.4
"2020-21","616","Bulloch County","4052","Portal Middle/High School","All Students","Mathematics",1295349,12574,"40","TFS",19.9,22,20.6,
"2020-21","622","Carroll County","0189","Temple High School","All Students","English",1295349,12575,"80","TFS",19.6,22.5,18.7,
"2020-21","622","Carroll County","0189","Temple High School","All Students","Mathematics",1295349,12574,"80","TFS",19.9,22,19.1,
"2020-21","633","Cobb County","1064","McEachern High School","All Students","Composite",1295349,12574,"1219","40",20.3,22.9,24.3,19.8
"2020-21","688","Lee County","0193","Lee County High School","All Students","Science",1295349,12574,"52","52",20.4,22.7,20,20
"2020-21","611","Bibb County","0204","Rutland High School","All Students","Composite",1295349,12574,"24","TFS",20.3,22.9,18.5,
"2020-21","707","Newton County","0295","Eastside High School","All Students","English",1295349,12575,"84","34",19.6,22.5,18.8,20.3
"2020-21","759","Worth County","0176","Worth County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","633","Cobb County","0103","Kell High School","All Students","Writing Subscore",463733,2516,"211","TFS",6.4,6.9,7.1,
"2020-21","785","Rome City","0193","Rome High School","All Students","Writing Subscore",463733,2516,"17","17",6.4,6.9,6.5,6.5
"2020-21","776","Gainesville City","3050","Gainesville High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","625","Savannah-Chatham County","2052","Beach High School","All Students","Science",1295349,12574,"76","TFS",20.4,22.7,21.7,
"2020-21","732","Tattnall County","0194","Tattnall County High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","732","Tattnall County","0194","Tattnall County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Science",1295349,12574,"80","32",20.4,22.7,20.6,18.3
"2020-21","660","Fulton County","0198","Centennial High School","All Students","Mathematics",1295349,12574,"1314","67",19.9,22,24.5,23.8
"2020-21","667","Gwinnett County","1814","Discovery High School","All Students","Science",1295349,12574,"1292","13",20.4,22.7,23.4,20.5
"2020-21","644","DeKalb County","0172","Cedar Grove High School","All Students","English",1295349,12575,"448","TFS",19.6,22.5,22.5,
"2020-21","628","Cherokee County","0191","Sequoyah High School","All Students","Mathematics",1295349,12574,"549","98",19.9,22,23.1,23.3
"2020-21","628","Cherokee County","0191","Sequoyah High School","All Students","Composite",1295349,12574,"549","98",20.3,22.9,23.8,24.1
"2020-21","636","Columbia County","0183","Harlem High School","All Students","Composite",1295349,12574,"174","12",20.3,22.9,23.9,22.1
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Science",1295349,12574,"25","10",20.4,22.7,20,18.1
"2020-21","793","Vidalia City","0273","Vidalia Comprehensive High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","710","Paulding County","0106","South Paulding High School","All Students","English",1295349,12575,"164","26",19.6,22.5,20.1,20.8
"2020-21","673","Hart County","3050","Hart County High School","All Students","Reading",1295349,12574,"11","11",20.9,23.8,23.6,23.6
"2020-21","615","Bryan County","0182","Richmond Hill High School","All Students","Science",1295349,12574,"59","56",20.4,22.7,22.9,23.2
"2020-21","615","Bryan County","0182","Richmond Hill High School","All Students","Mathematics",1295349,12574,"59","56",19.9,22,21.8,21.9
"2020-21","611","Bibb County","0198","Westside High School","All Students","Composite",1295349,12574,"24","TFS",20.3,22.9,18.5,
"2020-21","667","Gwinnett County","4052","Dacula High School","All Students","Writing Subscore",463733,2516,"244","TFS",6.4,6.9,7.4,
"2020-21","669","Hall County","1552","East Hall High School","All Students","Composite",1295349,12574,"93","TFS",20.3,22.9,22.4,
"2020-21","665","Grady County","1050","Cairo High School","All Students","English",1295349,12575,"14","14",19.6,22.5,21.4,21.4
"2020-21","665","Grady County","1050","Cairo High School","All Students","Reading",1295349,12574,"14","14",20.9,23.8,22.1,22.1
"2020-21","650","Echols County","1050","Echols County High School","All Students","Mathematics",1295349,12574,"12","12",19.9,22,17.7,17.7
"2020-21","676","Houston County","4056","Warner Robins High School","All Students","Mathematics",1295349,12574,"173","22",19.9,22,22,20.7
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Science",1295349,12574,"1292","63",20.4,22.7,23.4,24.4
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","English",1295349,12575,"1292","63",19.6,22.5,22.8,23.1
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Science",1295349,12574,"83","35",20.4,22.7,22.9,22.7
"2020-21","786","Social Circle City","0201","Social Circle High School","All Students","Reading",1295349,12574,"15","15",20.9,23.8,23.1,23.1
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Writing Subscore",463733,2516,"101","10",6.4,6.9,7,7.8
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Composite",1295349,12574,"448","29",20.3,22.9,22.4,26.3
"2020-21","633","Cobb County","3056","South Cobb High School","All Students","Science",1295349,12574,"1219","44",20.4,22.7,23.9,20
"2020-21","633","Cobb County","3056","South Cobb High School","All Students","Mathematics",1295349,12574,"1219","44",19.9,22,23.4,19.6
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Mathematics",1295349,12574,"1292","104",19.9,22,23.2,23
"2020-21","710","Paulding County","0101","Hiram High School","All Students","Composite",1295349,12574,"164","16",20.3,22.9,20.9,18.1
"2020-21","727","Stephens County","5050","Stephens County High School","All Students","Science",1295349,12574,"11","11",20.4,22.7,21.4,21.4
"2020-21","746","Walker County","0198","LaFayette High School","All Students","Mathematics",1295349,12574,"81","50",19.9,22,18.5,18.9
"2020-21","638","Coweta County","5054","Newnan High School","All Students","English",1295349,12575,"271","75",19.6,22.5,22.2,22.1
"2020-21","749","Warren County","0205","Warren County High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Writing Subscore",463733,2516,"244","16",6.4,6.9,7.4,7.4
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Reading",1295349,12574,"1292","69",20.9,23.8,24,24.2
"2020-21","667","Gwinnett County","1410","Mountain View High School","All Students","Science",1295349,12574,"1292","69",20.4,22.7,23.4,23.9
"2020-21","687","Laurens County","0197","East Laurens High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","706","Muscogee County","5052","Carver High School","All Students","Mathematics",1295349,12574,"224","TFS",19.9,22,22.4,
"2020-21","726","Griffin-Spalding County","0187","Griffin High School","All Students","English",1295349,12575,"24","11",19.6,22.5,18,14.5
"2020-21","726","Griffin-Spalding County","0187","Griffin High School","All Students","Mathematics",1295349,12574,"24","11",19.9,22,18.7,17.3
"2020-21","701","Mitchell County","0282","Mitchell County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","701","Mitchell County","0282","Mitchell County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","622","Carroll County","0212","Mt. Zion High School","All Students","English",1295349,12575,"80","TFS",19.6,22.5,18.7,
"2020-21","761","Atlanta Public Schools","4058","Douglass High School","All Students","Composite",1295349,12574,"303","TFS",20.3,22.9,20,
"2020-21","714","Pike County","0194","Pike County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","714","Pike County","0194","Pike County High School","All Students","English",1295349,12575,"13","13",19.6,22.5,22.8,22.8
"2020-21","714","Pike County","0194","Pike County High School","All Students","Mathematics",1295349,12574,"13","13",19.9,22,22.9,22.9
"2020-21","779","Jefferson City","0174","Jefferson High School","All Students","Composite",1295349,12574,"62","62",20.3,22.9,21.8,21.8
"2020-21","779","Jefferson City","0174","Jefferson High School","All Students","Writing Subscore",463733,2516,"30","30",6.4,6.9,6.3,6.3
"2020-21","709","Oglethorpe County","2050","Oglethorpe County High School","All Students","English",1295349,12575,"10","10",19.6,22.5,24.1,24.1
"2020-21","769","Chickamauga City","0211","Gordon Lee High School","All Students","Science",1295349,12574,"44","44",20.4,22.7,21.4,21.4
"2020-21","769","Chickamauga City","0211","Gordon Lee High School","All Students","Writing Subscore",463733,2516,"11","11",6.4,6.9,7.2,7.2
"2020-21","722","Rockdale County","0192","Salem High School","All Students","Science",1295349,12574,"103","TFS",20.4,22.7,21.4,
"2020-21","744","Union County","3050","Woody Gap High/Elementary School","All Students","Science",1295349,12574,"12","TFS",20.4,22.7,21.3,
"2020-21","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Mathematics",1295349,12574,"16","16",19.9,22,19.8,19.8
"2020-21","636","Columbia County","4050","Evans High School","All Students","Science",1295349,12574,"174","30",20.4,22.7,23.9,24.2
"2020-21","636","Columbia County","4050","Evans High School","All Students","Composite",1295349,12574,"174","30",20.3,22.9,23.9,23.5
"2020-21","636","Columbia County","4050","Evans High School","All Students","English",1295349,12575,"174","30",19.6,22.5,23.5,22.7
"2020-21","656","Fayette County","0105","Whitewater High School","All Students","Composite",1295349,12574,"403","80",20.3,22.9,24.6,24.3
"2020-21","622","Carroll County","2052","Central High School","All Students","Science",1295349,12574,"80","41",20.4,22.7,21,21.1
"2020-21","712","Pickens County","0198","Pickens County High School","All Students","English",1295349,12575,"18","18",19.6,22.5,24.2,24.2
"2020-21","644","DeKalb County","0410","DeKalb School of the Arts","All Students","Reading",1295349,12574,"448","17",20.9,23.8,23.3,26.2
"2020-21","607","Barrow County","3052","Winder-Barrow High School","All Students","English",1295349,12575,"53","33",19.6,22.5,20.3,19.9
"2020-21","607","Barrow County","3052","Winder-Barrow High School","All Students","Writing Subscore",463733,2516,"10","TFS",6.4,6.9,7.7,
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Reading",1295349,12574,"196","39",20.9,23.8,21,19.3
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","English",1295349,12575,"196","39",19.6,22.5,19.3,18.5
"2020-21","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Mathematics",1295349,12574,"76","TFS",19.9,22,20.9,
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Reading",1295349,12574,"196","29",20.9,23.8,21,21.7
"2020-21","766","Carrollton City","1050","Carrollton High School","All Students","English",1295349,12575,"53","53",19.6,22.5,21.7,21.7
"2020-21","766","Carrollton City","1050","Carrollton High School","All Students","Composite",1295349,12574,"53","53",20.3,22.9,22.1,22.1
"2020-21","605","Baldwin County","0189","Baldwin High School","All Students","Science",1295349,12574,"15","15",20.4,22.7,19.4,19.4
"2020-21","605","Baldwin County","0189","Baldwin High School","All Students","Composite",1295349,12574,"15","15",20.3,22.9,18.1,18.1
"2020-21","605","Baldwin County","0189","Baldwin High School","All Students","English",1295349,12575,"15","15",19.6,22.5,16.3,16.3
"2020-21","605","Baldwin County","0189","Baldwin High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","625","Savannah-Chatham County","0411","Islands High School","All Students","English",1295349,12575,"76","12",19.6,22.5,21.9,21.8
"2020-21","625","Savannah-Chatham County","0411","Islands High School","All Students","Mathematics",1295349,12574,"76","12",19.9,22,20.9,19.6
"2020-21","629","Clarke County","5556","Clarke Central High School","All Students","Composite",1295349,12574,"67","54",20.3,22.9,22.6,23.1
"2020-21","639","Crawford County","0193","Crawford County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","639","Crawford County","0193","Crawford County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","710","Paulding County","0292","East Paulding High School","All Students","Science",1295349,12574,"164","25",20.4,22.7,21,19.7
"2020-21","627","Chattooga County","1050","Chattooga High School","All Students","English",1295349,12575,"13","13",19.6,22.5,19.5,19.5
"2020-21","660","Fulton County","1110","Langston Hughes High School","All Students","Writing Subscore",463733,2516,"232","TFS",6.4,6.9,7.5,
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Reading",1295349,12574,"1314","96",20.9,23.8,26.1,26.6
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Mathematics",1295349,12574,"1314","96",19.9,22,24.5,24
"2020-21","736","Thomas County","0191","Thomas County Central High School","All Students","Reading",1295349,12574,"33","32",20.9,23.8,23.7,23.5
"2020-21","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Mathematics",1295349,12574,"76","TFS",19.9,22,20.9,
"2020-21","713","Pierce County","0182","Pierce County High School","All Students","English",1295349,12575,"13","13",19.6,22.5,19.6,19.6
"2020-21","707","Newton County","0173","Newton High School","All Students","Composite",1295349,12574,"84","35",20.3,22.9,19.5,18.2
"2020-21","721","Richmond County","2574","Westside High School","All Students","Mathematics",1295349,12574,"67","TFS",19.9,22,20.4,
"2020-21","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Mathematics",1295349,12574,"1219","58",19.9,22,23.4,25.1
"2020-21","633","Cobb County","0381","Lassiter High School","All Students","Reading",1295349,12574,"1219","123",20.9,23.8,25.3,26.4
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Science",1295349,12574,"448","TFS",20.4,22.7,22.1,
"2020-21","675","Henry County","0307","Ola High School","All Students","Mathematics",1295349,12574,"408","61",19.9,22,19.6,22.1
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","English",1295349,12575,"448","107",19.6,22.5,22.5,27
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Mathematics",1295349,12574,"1292","TFS",19.9,22,23.2,
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Composite",1295349,12574,"1292","TFS",20.3,22.9,23.5,
"2020-21","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Reading",1295349,12574,"1292","TFS",20.9,23.8,24,
"2020-21","761","Atlanta Public Schools","0186","Maynard H. Jackson, Jr. High School","All Students","Writing Subscore",463733,2516,"150","TFS",6.4,6.9,6,
"2020-21","700","Miller County","0210","Miller County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","631","Clayton County","0104","Mundy's Mill High School","All Students","Reading",1295349,12574,"159","39",20.9,23.8,20.2,18.9
"2020-21","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Science",1295349,12574,"80","24",20.4,22.7,20.6,22.5
"2020-21","710","Paulding County","2552","Paulding County High School","All Students","English",1295349,12575,"164","28",19.6,22.5,20.1,22.1
"2020-21","710","Paulding County","2552","Paulding County High School","All Students","Reading",1295349,12574,"164","28",20.9,23.8,21.8,24.5
"2020-21","675","Henry County","0101","Union Grove High","All Students","Reading",1295349,12574,"408","88",20.9,23.8,21.4,22.4
"2020-21","699","Meriwether County","4050","Manchester High School","All Students","Composite",1295349,12574,"21","15",20.3,22.9,16,15.7
"2020-21","699","Meriwether County","4050","Manchester High School","All Students","Mathematics",1295349,12574,"21","15",19.9,22,15.8,15.8
"2020-21","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","English",1295349,12575,"76","26",19.6,22.5,21.9,27.8
"2020-21","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Composite",1295349,12574,"76","26",20.3,22.9,22,27.1
"2020-21","638","Coweta County","0389","East Coweta High School","All Students","English",1295349,12575,"271","115",19.6,22.5,22.2,21.2
"2020-21","741","Troup County","1052","LaGrange High School","All Students","Composite",1295349,12574,"58","31",20.3,22.9,23,23.6
"2020-21","747","Walton County","0111","Walnut Grove High School","All Students","English",1295349,12575,"66","15",19.6,22.5,20.8,22.8
"2020-21","747","Walton County","0111","Walnut Grove High School","All Students","Composite",1295349,12574,"66","15",20.3,22.9,21.8,23.6
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Science",1295349,12574,"1292","120",20.4,22.7,23.4,23.3
"2020-21","746","Walker County","0190","Ridgeland High School","All Students","Science",1295349,12574,"81","31",20.4,22.7,19.6,18.9
"2020-21","771","Commerce City","0112","Commerce High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","669","Hall County","0202","Flowery Branch High","All Students","Mathematics",1295349,12574,"93","29",19.9,22,21.8,22.2
"2020-21","636","Columbia County","0112","Grovetown High School","All Students","English",1295349,12575,"174","27",19.6,22.5,23.5,19.5
"2020-21","644","DeKalb County","0276","Stone Mountain High School","All Students","Composite",1295349,12574,"448","TFS",20.3,22.9,22.4,
"2020-21","791","Trion City","0301","Trion High School","All Students","Composite",1295349,12574,"31","31",20.3,22.9,20,20
"2020-21","621","Candler County","0101","Metter High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","684","Jones County","0192","Jones County High School","All Students","English",1295349,12575,"24","24",19.6,22.5,21.9,21.9
"2020-21","633","Cobb County","4066","Pebblebrook High School","All Students","English",1295349,12575,"1219","38",19.6,22.5,24.2,20.9
"2020-21","642","Dawson County","0198","Dawson County High School","All Students","Science",1295349,12574,"39","39",20.4,22.7,20.7,20.7
"2020-21","656","Fayette County","0192","Sandy Creek High School","All Students","Reading",1295349,12574,"403","36",20.9,23.8,25.8,22.8
"2020-21","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","702","Monroe County","0184","Mary Persons High School","All Students","Composite",1295349,12574,"27","27",20.3,22.9,22.8,22.8
"2020-21","704","Morgan County","1050","Morgan County High School","All Students","Composite",1295349,12574,"45","45",20.3,22.9,21.6,21.6
"2020-21","660","Fulton County","0205","Alpharetta High School","All Students","Composite",1295349,12574,"1314","164",20.3,22.9,25.3,26.4
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Composite",1295349,12574,"448","59",20.3,22.9,22.4,26
"2020-21","625","Savannah-Chatham County","0108","Early College Program","All Students","Writing Subscore",463733,2516,"19","TFS",6.4,6.9,6.6,
"2020-21","675","Henry County","0315","Hampton High School","All Students","Composite",1295349,12574,"408","19",20.3,22.9,20.5,18.9
"2020-21","761","Atlanta Public Schools","4560","Grady High School","All Students","Composite",1295349,12574,"303","49",20.3,22.9,20,24.9
"2020-21","658","Forsyth County","0190","South Forsyth High School","All Students","Mathematics",1295349,12574,"928","212",19.9,22,24.7,25.3
"2020-21","660","Fulton County","0291","Creekside High School","All Students","Composite",1295349,12574,"1314","24",20.3,22.9,25.3,18.6
"2020-21","644","DeKalb County","0105","Miller Grove High School","All Students","English",1295349,12575,"448","TFS",19.6,22.5,22.5,
"2020-21","660","Fulton County","0118","Hapeville Charter Career Academy","All Students","Mathematics",1295349,12574,"1314","14",19.9,22,24.5,15.5
"2020-21","601","Appling County","0103","Appling County High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","608","Bartow County","0198","Woodland High School","All Students","Reading",1295349,12574,"68","19",20.9,23.8,22.3,23.3
"2020-21","669","Hall County","0189","West Hall High School","All Students","Mathematics",1295349,12574,"93","TFS",19.9,22,21.8,
"2020-21","767","Cartersville City","2050","Cartersville High School","All Students","Reading",1295349,12574,"68","68",20.9,23.8,22.5,22.5
"2020-21","721","Richmond County","1052","Butler High School","All Students","Mathematics",1295349,12574,"67","TFS",19.9,22,20.4,
"2020-21","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Writing Subscore",463733,2516,"244","12",6.4,6.9,7.4,6.6
"2020-21","633","Cobb County","0175","Walton High School","All Students","Mathematics",1295349,12574,"1219","188",19.9,22,23.4,26.5
"2020-21","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Mathematics",1295349,12574,"159","21",19.9,22,18.3,20.5
"2020-21","705","Murray County","0190","Murray County High School","All Students","English",1295349,12575,"27","19",19.6,22.5,18.1,17.6
"2020-21","617","Burke County","0288","Burke County High School","All Students","Science",1295349,12574,"16","16",20.4,22.7,21.1,21.1
"2020-21","631","Clayton County","1056","Jonesboro High School","All Students","English",1295349,12575,"159","19",19.6,22.5,18.5,19.6
"2020-21","660","Fulton County","0392","Chattahoochee High School","All Students","Mathematics",1295349,12574,"1314","117",19.9,22,24.5,26.1
"2020-21","660","Fulton County","0392","Chattahoochee High School","All Students","Science",1295349,12574,"1314","117",20.4,22.7,24.7,26
"2020-21","609","Ben Hill County","0291","Fitzgerald High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","644","DeKalb County","0497","Stephenson High School","All Students","Reading",1295349,12574,"448","23",20.9,23.8,23.3,17.6
"2020-21","735","Terrell County","0105","Terrell High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","631","Clayton County","4058","Morrow High School","All Students","Writing Subscore",463733,2516,"60","TFS",6.4,6.9,6.7,
"2020-21","641","Dade County","0195","Dade County High School","All Students","Reading",1295349,12574,"28","28",20.9,23.8,21.7,21.7
"2020-21","608","Bartow County","0105","Adairsville High School","All Students","English",1295349,12575,"68","18",19.6,22.5,20.7,19.2
"2020-21","722","Rockdale County","3052","Rockdale County High School","All Students","English",1295349,12575,"103","55",19.6,22.5,20.7,22.5
"2020-21","660","Fulton County","5069","Westlake High School","All Students","Writing Subscore",463733,2516,"232","18",6.4,6.9,7.5,6.8
"2020-21","660","Fulton County","5069","Westlake High School","All Students","English",1295349,12575,"1314","61",19.6,22.5,25.5,18.7
"2020-21","675","Henry County","0295","Stockbridge High School","All Students","Writing Subscore",463733,2516,"105","10",6.4,6.9,6.4,6
"2020-21","721","Richmond County","4060","Academy of Richmond County High School","All Students","Composite",1295349,12574,"67","21",20.3,22.9,21.1,21
"2020-21","660","Fulton County","0203","Northview High School","All Students","Mathematics",1295349,12574,"1314","72",19.9,22,24.5,28.1
"2020-21","721","Richmond County","2056","Hephzibah High School","All Students","Writing Subscore",463733,2516,"15","TFS",6.4,6.9,5.9,
"2020-21","706","Muscogee County","1064","Kendrick High School","All Students","Reading",1295349,12574,"224","TFS",20.9,23.8,24.3,
"2020-21","706","Muscogee County","1064","Kendrick High School","All Students","Mathematics",1295349,12574,"224","TFS",19.9,22,22.4,
"2020-21","633","Cobb County","0192","Harrison High School","All Students","Composite",1295349,12574,"1219","117",20.3,22.9,24.3,25.3
"2020-21","633","Cobb County","0707","Hillgrove High School","All Students","Reading",1295349,12574,"1219","128",20.9,23.8,25.3,23.5
"2020-21","633","Cobb County","0707","Hillgrove High School","All Students","Mathematics",1295349,12574,"1219","128",19.9,22,23.4,21.5
"2020-21","792","Valdosta City","0273","Valdosta High School","All Students","Mathematics",1295349,12574,"29","29",19.9,22,20.2,20.2
"2020-21","625","Savannah-Chatham County","3056","Groves High School","All Students","Reading",1295349,12574,"76","TFS",20.9,23.8,23.2,
"2020-21","741","Troup County","0387","Troup County High School","All Students","Mathematics",1295349,12574,"58","15",19.9,22,22.1,21.7
"2020-21","741","Troup County","0387","Troup County High School","All Students","Science",1295349,12574,"58","15",20.4,22.7,22.8,22.5
"2020-21","658","Forsyth County","0214","Lambert High School","All Students","Writing Subscore",463733,2516,"134","56",6.4,6.9,7.6,7.7
"2020-21","634","Coffee County","0195","Coffee County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","634","Coffee County","0195","Coffee County High School","All Students","Mathematics",1295349,12574,"30","21",19.9,22,20,21
"2020-21","634","Coffee County","0195","Coffee County High School","All Students","English",1295349,12575,"30","21",19.6,22.5,18.4,19.6
"2020-21","636","Columbia County","0197","Greenbrier High School","All Students","Science",1295349,12574,"174","51",20.4,22.7,23.9,24.2
"2020-21","636","Columbia County","0197","Greenbrier High School","All Students","English",1295349,12575,"174","51",19.6,22.5,23.5,24.4
"2020-21","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","706","Muscogee County","2062","Hardaway High School","All Students","Composite",1295349,12574,"224","14",20.3,22.9,23.2,19.3
"2020-21","631","Clayton County","0290","Mount Zion High School","All Students","Writing Subscore",463733,2516,"60","TFS",6.4,6.9,6.7,
"2020-21","631","Clayton County","0290","Mount Zion High School","All Students","English",1295349,12575,"159","TFS",19.6,22.5,18.5,
"2020-21","784","Pelham City","0111","Pelham High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","668","Habersham County","2052","Habersham Central High School","All Students","English",1295349,12575,"25","25",19.6,22.5,20.9,20.9
"2020-21","658","Forsyth County","0219","Forsyth Virtual Academy","All Students","Reading",1295349,12574,"928","TFS",20.9,23.8,26.3,
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Reading",1295349,12574,"33","26",20.9,23.8,20.3,21.6
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Science",1295349,12574,"33","26",20.4,22.7,19.5,20.4
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Writing Subscore",463733,2516,"11","TFS",6.4,6.9,6.5,
"2020-21","653","Emanuel County","2050","Emanuel County Institute","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","675","Henry County","0105","Dutchtown High","All Students","English",1295349,12575,"408","52",19.6,22.5,19.8,18.8
"2020-21","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Reading",1295349,12574,"76","TFS",20.9,23.8,23.2,
"2020-21","628","Cherokee County","0106","Creekview High School","All Students","Mathematics",1295349,12574,"549","93",19.9,22,23.1,22.9
"2020-21","754","White County","0105","White County High School","All Students","Science",1295349,12574,"14","14",20.4,22.7,22.3,22.3
