SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,TOTAL_Grad_Rate,PERCENT_Grad_Rate,TOTAL_COUNT_Grad_Rate,Percent Direct Certified,ACT Composite,STUDENT_COUNT_ALL_Attendance,FIVE_OR_FEWER_PERCENT_ALL_Attendance,SIX_TO_FIFTEEN_PERCENT_ALL_Attendance,OVER_15_PERCENT_ALL_Attendance,CHRONIC_ABSENT_PERC_ALL_Attendance,PROGRAM_PERCENT_Dropout,Teachers_Percent_Inexp,HOPE_ELIGIBLE_PCT,Debt Services_Expenditures_Per Student,Federal_Revenues_Per Student,General Administration_Expenditures_Per Student,Instruction_Expenditures_Per Student,Instructional Support_Expenditures_Per Student,Local_Revenues_Per Student,Maintenance and Operations_Expenditures_Per Student,Media_Expenditures_Per Student,Other_Revenues_Per Student,Pupil Services_Expenditures_Per Student,Renovation and Capital Projects_Expenditures_Per Student,School Administration_Expenditures_Per Student,School food Services_Expenditures_Per Student,State Lottery_Revenues_Per Student,State Other_Revenues_Per Student,State QBE_Revenues_Per Student,Transportation_Expenditures_Per Student,Debt Services_Expenditures_Dollars per FTE,Federal_Revenues_Dollars per FTE,General Administration_Expenditures_Dollars per FTE,Instruction_Expenditures_Dollars per FTE,Instructional Support_Expenditures_Dollars per FTE,Local_Revenues_Dollars per FTE,Maintenance and Operations_Expenditures_Dollars per FTE,Media_Expenditures_Dollars per FTE,Other_Revenues_Dollars per FTE,Pupil Services_Expenditures_Dollars per FTE,Renovation and Capital Projects_Expenditures_Dollars per FTE,School Administration_Expenditures_Dollars per FTE,School food Services_Expenditures_Dollars per FTE,State Lottery_Revenues_Dollars per FTE,State Other_Revenues_Dollars per FTE,State QBE_Revenues_Dollars per FTE,Transportation_Expenditures_Dollars per FTE,SAT Combined Score
649,Early County,124,84.93,146,59.1,18.1,2037,40.8,42.3,16.9,16.3,2.1,30.81444165,51.61,0,0,324.4401865,6402.202896,229.2217182,3932.971969,1146.540628,183.3866421,1.882228768,309.983893,0,724.4423957,15.70787432,0,91.54265587,5928.971036,446.7464261,0,0,342.43,6757.14,241.93,4151.02,1210.11,193.55,1.99,327.17,0,764.61,16.58,0,96.62,6257.68,471.51,987
650,Echols County,62,100,62,49.4,18.3,867,51.9,38.2,9.9,7.6,1.812686567,36.5234375,39.06,0,0,658.7517993,5672.263091,89.9694233,2371.854245,839.150692,159.3581084,0,236.4343137,0,582.6846713,11.11542099,0,245.1523645,6780.810842,672.2717993,0,0,681.55,5868.56,93.08,2453.94,868.19,164.87,0,244.62,0,602.85,11.5,0,253.64,7015.47,695.54,959
651,Effingham County,808,90.48,893,17.8,21.2,12974,46,43.9,10.1,10.3,1.6,48.15546087,43.05,1.337503468,7.912020194,273.9811284,5738.828698,363.2036057,2747.324976,603.0902158,156.4422491,0,360.0963419,28.37601202,595.098534,5.009623092,0,103.0735818,5926.610298,459.8404355,1.42,8.42,291.43,6104.42,386.34,2922.34,641.51,166.41,0,383.04,30.18,633.01,5.33,0,109.64,6304.16,489.13,1072
652,Elbert County,162,89.5,181,40.2,19.6,3042,46.4,38.6,15,13.7,1.4,40.7325684,51.76,5.491886917,142.7555424,341.7402893,5862.365914,442.0628172,3079.501818,692.9157232,173.0263675,0,539.5954274,0,811.5981394,6.326502301,0,121.0064168,6438.035503,643.4926167,5.77,149.95,358.97,6157.91,464.35,3234.75,727.85,181.75,0,566.8,0,852.51,6.65,0,127.11,6762.6,675.93,1008
653,Emanuel County,218,83.52,261,51.3,18.6,4260,46.9,37.6,15.5,16.1,1.8,39.51957881,46.3,0,0,301.1965751,5450.631146,234.5052066,1849.452347,661.8953286,155.1038286,0,480.2095305,29.71197183,617.8486761,6.483115023,0,359.8053239,6377.455869,486.7212324,0,0,315.96,5717.73,246,1940.08,694.33,162.7,0,503.74,31.17,648.12,6.8,0,377.44,6689.97,510.57,1012
654,Evans County,96,82.76,116,54.5,19.11411043,1970,44.8,38.3,17,18.1,2,60.66914498,37.11,0,0,322.4805482,4458.245173,435.4381117,2034.644472,969.2929289,167.9806548,0,422.4590761,0,763.604802,10.77504061,0,173.4678883,6188.892893,524.9614213,0,0,347.34,4801.94,469.01,2191.5,1044.02,180.93,0,455.03,0,822.47,11.61,0,186.84,6666,565.43,1038
655,Fannin County,185,93.91,197,30.7,20.5,3109,43.5,39.9,16.7,16,1.812686567,32.44444444,57.98,0,20.59573175,390.7766484,6840.055162,449.0262271,6493.464098,910.1353651,234.654577,1.615053072,386.8417272,0,777.4615246,5.672788678,0,216.371843,4964.689289,772.9126021,0,21.68,411.42,7201.4,472.75,6836.5,958.22,247.05,1.7,407.28,0,818.53,5.97,0,227.8,5226.96,813.74,1061
656,Fayette County,1628,90.24,1804,10.3,22.8,21174,53.5,37.2,9.4,9.3,0.9,47.37755376,61.03,0,0.413242656,137.8037655,6667.385265,561.5413082,5154.011958,700.9375068,160.5378162,0,577.893381,0,652.5084859,2.95424719,0,42.33151507,4934.970766,387.9396954,0,0.43,143.38,6937.02,584.25,5362.44,729.28,167.03,0,601.26,0,678.9,3.07,0,44.04,5134.54,403.63,1111
657,Floyd County,596,93.27,639,28.4,19.9,9967,58.4,33,8.7,9.6,0.4,42.25677153,48.09,0,0.397936189,276.7601545,6522.657948,346.3286235,3696.069284,933.6306863,148.275452,22.05367814,310.3289104,0,733.3402358,11.44358583,0,102.1788,6367.904083,550.1577506,0,0.43,295.85,6972.47,370.21,3950.96,998.02,158.5,23.57,331.73,0,783.91,12.23,0,109.23,6807.05,588.1,1047
658,Forsyth County,3373,94.61,3565,5.9,24.1,51013,55.9,37.3,6.7,5.7,0.6,56.07854935,65.98,46.45776567,4.234865622,77.57878933,6368.779929,365.5131904,4237.020091,695.3250699,70.08896438,1.003837257,172.9345496,0.03822555,529.3221614,2.513768451,0,103.9632535,4395.609394,422.5073103,47.97,4.37,80.11,6576.2,377.42,4375.01,717.97,72.37,1.04,178.57,0.04,546.56,2.6,0,107.35,4538.77,436.27,1133
659,Franklin County,235,90.73,259,34.1,18.5,3879,43.9,41.3,14.8,17.3,1.4,49.19057541,47.68,0,36.14974478,248.3775741,6452.432292,479.4238128,2739.010815,623.9141609,160.242266,43.78426914,385.442462,0,587.71223,6.608130962,0,157.133354,6349.188708,808.5813998,0,38.85,266.96,6935.16,515.29,2943.92,670.59,172.23,47.06,414.28,0,631.68,7.1,0,168.89,6824.19,869.07,993
660,Fulton County,6859,87.23,7863,22.2,23.1,101671,54.1,35.3,10.6,12.2,3.3,55.11143516,48.49,0,7.855928928,241.423911,6375.4787,752.8615847,6670.861263,829.0345702,150.7490111,12.20178497,639.1406584,67.59397488,591.7270336,0.110929174,0,65.76233852,3596.847351,553.9344117,0,8.49,261,6892.39,813.9,7211.72,896.25,162.97,13.19,690.96,73.07,639.7,0.12,0,71.09,3888.47,598.85,1036
776,Gainesville City,444,80.29,553,33.3,19.3,8452,50.5,35.7,13.8,13.9,2.6,45.74506609,38.77,0,13.05266446,292.272868,5491.714856,377.8524681,3788.858079,726.3024539,115.2672409,53.00951136,264.7931377,0,557.6602307,5.0185885,0,63.12438831,4907.202674,429.9498249,0,12.97,290.49,5458.13,375.54,3765.69,721.86,114.56,52.69,263.17,0,554.25,4.99,0,62.74,4877.2,427.32,971
661,Gilmer County,278,92.36,301,34.6,20.9,4326,35.6,44.5,19.8,19.6,1.3,38.09118748,50,0.186373093,11.01088072,277.7514101,6000.725435,258.3497434,4485.610289,932.7280143,170.3902843,32.81377947,342.4597087,0,662.7132316,7.912237633,0,144.0871891,4803.403659,625.3473509,0.19,11.37,286.9,6198.46,266.86,4633.42,963.46,176,33.9,353.74,0,684.55,8.17,0,148.84,4961.68,645.95,1021
662,Glascock County,33,91.67,36,31.5,19.11411043,560,38.9,45.7,15.4,13.6,1.812686567,58.72855701,54.55,0,0,903.149125,5677.638696,316.2823036,2902.423411,965.7066786,226.5666071,0,426.7240357,0,585.0219286,7.647160714,0,392.1821607,7011.073214,785.3438393,0,0,919.57,5780.87,322.03,2955.19,983.26,230.69,0,434.48,0,595.66,7.79,0,399.31,7138.55,799.62,1027
663,Glynn County,755,92.75,814,36.5,20.3,14065,48.7,39.2,12.1,13.5,1.1,55.76235205,50.78,1.195316033,56.53053608,176.1994867,6170.26419,462.6901401,5470.406497,883.8742865,152.7737355,0,274.4435009,0,516.7235891,5.271031639,0,49.05190899,3752.381301,415.6875528,1.3,61.26,190.94,6686.55,501.41,5928.14,957.83,165.56,0,297.41,0,559.96,5.71,0,53.16,4066.36,450.47,1040
664,Gordon County,458,92.34,496,29.8,20,6810,47.7,38.3,14,14.6,0.7,41.25881168,54.62,0,0.864001468,194.612674,5687.113846,327.7950147,2806.65948,836.0310367,130.4910485,0,278.9511028,0,691.0334787,4.096446402,0,85.85442144,6067.253744,499.373326,0,0.91,205.89,6016.66,346.79,2969.29,884.48,138.05,0,295.12,0,731.08,4.33,0,90.83,6418.83,528.31,997
665,Grady County,276,88.75,311,42.3,18.5,4767,50.5,37.7,11.7,11,1.2,48.39657283,41.88,0,0,165.8194252,5318.669337,355.9700441,1963.315817,688.9195343,177.9984246,0.162743864,312.4836354,0,596.4325802,5.873492763,0,162.0714076,6151.470107,375.3654647,0,0,174.53,5598.17,374.68,2066.49,725.12,187.35,0.17,328.9,0,627.78,6.18,0,170.59,6474.73,395.09,974
666,Greene County,120,83.92,143,37.9,17.3,2576,51.6,35.6,12.8,11.7,1.812686567,59.48855989,48.78,0,0,523.0073758,5268.254934,374.2162228,9705.553948,802.245097,216.5415839,4.170093168,320.8212811,0,637.3618401,10.11977096,0,363.8779581,3693.419255,677.2532764,0,0,547.89,5518.92,392.02,10167.35,840.42,226.84,4.37,336.09,0,667.69,10.6,0,381.19,3869.15,709.48,956
726,Griffin-Spalding County,628,88.58,709,46.2,18.1,11027,45.8,39.1,15.1,16.6,1.2,56.85944451,37.21,0,45.73409268,201.528549,5239.616383,590.5041562,2636.673821,768.5242904,151.3233871,1.985218101,193.226475,0,778.4259173,6.049425954,0,95.94869593,5747.481092,480.8382624,0,50.85,224.09,5826.08,656.6,2931.79,854.54,168.26,2.21,214.85,0,865.55,6.73,0,106.69,6390.79,534.66,959
667,Gwinnett County,11588,80.92,14320,18.4,21.8,195746,59.7,31.4,8.9,9.4,2.4,53.90187159,48.16,0,5.277422731,196.7704827,5587.180566,480.6467608,3605.521049,625.3481696,118.6374446,0,280.357938,0.317129086,731.9757645,2.386363451,0,56.52189971,5140.485834,579.8808425,0,5.57,207.74,5898.52,507.43,3806.43,660.2,125.25,0,295.98,0.33,772.76,2.52,0,59.67,5426.93,612.19,1069
668,Habersham County,413,91.57,451,27.7,19.9,7272,54.5,36.1,9.3,10.2,1,42.11142714,42.2,0.096087734,4.1392478,144.2453259,6302.727913,420.3333746,3336.820941,1161.409736,224.1696823,10.6340484,247.6969596,0,660.5298597,5.044691969,0,164.9666749,6318.594472,588.6283086,0.1,4.35,151.65,6626.2,441.91,3508.08,1221.02,235.67,11.18,260.41,0,694.43,5.3,0,173.43,6642.88,618.84,1029
669,Hall County,1762,87.36,2017,21.4,20.3,28732,43.2,42.1,14.6,13.6,1.5,48.67585166,43.63,0,24.8214677,127.060537,5950.749088,436.278045,3471.14101,583.148272,162.2281421,1.911268272,394.325772,0,585.7703627,4.362826813,0,109.2498155,5191.956669,549.6574809,0,25.54,130.71,6121.84,448.82,3570.94,599.91,166.89,1.97,405.66,0,602.61,4.49,0,112.39,5341.23,565.46,1024
670,Hancock County,64,80,80,61.8,15.4,850,39.3,41.1,19.6,20.4,1.812686567,57.43243243,27.27,0,0,757.7237647,5755.664824,1021.478612,6406.496435,2027.264024,201.8079294,0,353.1123294,0,1015.005635,13.43234118,0,215.2290235,4924.074118,916.8846,0,0,814.24,6184.97,1097.67,6884.35,2178.48,216.86,0,379.45,0,1090.71,14.43,0,231.28,5291.36,985.27,822
671,Haralson County,207,97.18,213,41,20.6,3499,52.3,40.4,7.3,12,1.812686567,34.65400767,43.14,0,0,301.8344298,6373.019474,333.8782538,3005.68884,752.1336468,195.4977022,0,299.6387368,0,654.0646813,5.740197199,0,66.88594741,7981.342669,531.8135724,0,0,332.43,7018.95,367.72,3310.33,828.37,215.31,0,330.01,0,720.36,6.32,0,73.67,8790.28,585.71,1003
672,Harris County,389,93.29,417,17.3,21.1,5481,57.6,34.4,8,7.6,0.8,41.65686044,53.65,0,5.95355592,334.5026838,5898.194921,246.9270571,4667.32682,724.7780113,163.3138132,1.075790914,487.5190677,0,670.7482467,6.253462872,0,93.78701879,4749.17734,814.1284565,0,6.21,349.15,6156.54,257.74,4871.76,756.52,170.47,1.12,508.87,0,700.13,6.53,0,97.9,4957.2,849.79,1043
673,Hart County,222,94.87,234,35,17.8,3637,46,41.7,12.2,10.8,0.7,40.5685241,50.89,0,0,217.1016057,5823.485573,262.075851,3926.668535,1007.890481,140.851493,0,393.0558015,0,621.9650591,6.525892219,0,195.1579819,5056.54138,613.6089414,0,0,228.27,6123.16,275.56,4128.73,1059.76,148.1,0,413.28,0,653.97,6.86,0,205.2,5316.75,645.19,959
674,Heard County,145,83.33,174,34.6,18.2,2129,49.8,39,11.2,11.5,1.4,41.08280255,44.3,0,0,485.9446266,5462.936867,313.1634194,3786.751066,995.6217708,204.3835557,0,291.9451667,252.2550305,765.2702489,5.311681541,0,93.85678253,5428.890559,526.4201832,0,0,520.15,5847.46,335.21,4053.29,1065.7,218.77,0,312.49,270.01,819.14,5.69,0,100.46,5811.01,563.47,1000
675,Henry County,3207,86.98,3687,25.2,19,47507,48.9,39.3,11.8,13.9,2.8,56.32311062,33.5,0,45.8556558,104.3930614,5436.512133,303.919443,3234.528941,701.7955089,128.0785364,0,328.8080336,0,605.0055859,2.058140274,0,67.70962363,4865.472204,429.4825287,0,50.89,115.85,6032.99,337.26,3589.41,778.79,142.13,0,364.88,0,671.39,2.28,0,75.14,5399.3,476.6,994
676,Houston County,1830,87.9,2082,28.3,20.1,31656,51.1,39.2,9.7,10.3,1.6,41.89328666,46.69,0,70.20825847,139.5634967,5732.558564,350.487155,2670.50627,735.5956356,128.1287595,0,377.9228699,0,653.5665182,0,0,102.2312908,5872.860785,443.5814468,0,76.54,152.16,6249.82,382.11,2911.47,801.97,139.69,0,412.02,0,712.54,0,0,111.46,6402.79,483.61,1042
677,Irwin County,99,95.19,104,42.3,18.5,1736,40.3,43.5,16.2,16,1.3,30.42082739,41.41,81.37,0,510.8378456,6548.833825,291.0708122,2363.438324,867.1723963,117.2415092,0,324.824182,0,555.830985,12.41754032,0,206.6872753,7286.793779,515.4617108,86.56,0,543.39,6966.16,309.62,2514.05,922.43,124.71,0,345.52,0,591.25,13.21,0,219.86,7751.15,548.31,962
678,Jackson County,431,95.78,450,21.6,20.8,8250,53.1,38.1,8.8,9.2,0.8,52.95001073,42.92,0,0,234.9832933,5900.617502,545.1733515,4519.357159,777.8230836,128.4082667,2.243110303,266.2362012,0,541.5733939,3.803347879,0,161.4229406,4844.955879,738.9506121,0,0,250.89,6300,582.07,4825.25,830.47,137.1,2.39,284.26,0,578.23,4.06,0,172.35,5172.89,788.97,1052
679,Jasper County,154,84.15,183,38.5,19.1,2424,57.4,35.1,7.5,7.2,1.812686567,54.15430267,38.04,0,15.14674505,296.9175701,5525.743618,310.6681353,3600.253973,707.1581106,180.2955404,0,390.5265594,0,618.0065594,12.10039191,0,104.3588738,6057.210809,889.8615553,0,16.08,315.26,5867.02,329.86,3822.61,750.83,191.43,0,414.65,0,656.18,12.85,0,110.8,6431.31,944.82,998
680,Jeff Davis County,204,89.08,229,41.8,17.2,3095,45,39.3,15.7,16,0.7,40.81775701,49.52,0,0,366.6591793,5286.120827,274.9178126,1775.28064,764.6774281,136.8489435,0,389.9147044,0.626494346,461.0382488,8.042620355,0,181.3252569,7005.07496,612.0075024,0,0,380.17,5480.92,285.05,1840.7,792.86,141.89,0,404.28,0.65,478.03,8.34,0,188.01,7263.22,634.56,969
779,Jefferson City,233,95.88,243,11.5,21.4,3874,50,41,9,7.9,1.812686567,45.27199708,57.2,0,0,253.3012158,5586.683467,249.3235829,2829.210356,541.3213629,131.9096748,0,245.6110299,0,505.7992101,7.412645844,0,184.186381,5048.205989,307.3111461,0,0,261.12,5759.13,257.02,2916.54,558.03,135.98,0,253.19,0,521.41,7.64,0,189.87,5204.03,316.8,1103
681,Jefferson County,170,86.73,196,52.4,17.4,2507,44.6,40.6,14.8,13,0.9,49.09952607,34.68,10.20761069,21.93383327,257.6244316,5926.894966,187.4758835,2999.010989,948.0024651,236.3393179,0,275.4710451,0,632.4395413,0,0,100.1484763,6417.39649,637.8928879,10.81,23.23,272.86,6277.45,198.56,3176.39,1004.07,250.32,0,291.76,0,669.85,0,0,106.07,6796.96,675.62,906
682,Jenkins County,56,78.87,71,55.4,17.1,1173,38.6,43,18.4,16.5,4.8,33.00589391,34.43,0,0,449.7165558,6420.538568,604.157954,3440.078832,827.8933419,103.1634186,56.97468883,264.376283,0,822.3663939,10.75364024,0,508.3148082,6775.563512,875.7529071,0,0,479.13,6840.41,643.67,3665.04,882.03,109.91,60.7,281.67,0,876.15,11.46,0,541.56,7218.65,933.02,999
683,Johnson County,82,88.17,93,48.1,19.11411043,1129,47.5,41.1,11.4,10.5,1.8,47.66407119,41.25,0,0,396.931426,5516.991523,400.9482285,2283.674889,809.0453056,206.105589,0,156.3024004,0,794.9306023,9.568795394,0,281.3179008,7143.920283,729.8850576,0,0,413.03,5740.72,417.21,2376.28,841.85,214.46,0,162.64,0,827.17,9.96,0,292.73,7433.63,759.48,950
684,Jones County,327,82.37,397,27.2,20.1,5321,56.5,33.1,10.4,9,2,40.53147107,41.96,0,22.50588423,184.9759669,5927.033302,318.7502706,2511.390714,817.6860252,155.0886469,2.636658523,251.7121443,0,606.6095753,8.036049615,0,97.61129675,6861.514753,566.6838207,0,23.67,194.56,6233.99,335.26,2641.45,860.03,163.12,2.77,264.75,0,638.03,8.45,0,102.67,7216.86,596.03,1031
685,Lamar County,164,83.25,197,36.6,19,2759,49.8,40.5,9.7,9.2,2.5,44.2159383,34.52,0,0,408.8854295,5307.405031,368.8361218,3067.14282,664.9125915,233.1241283,0,270.4822254,0,578.1964299,4.397209134,0,86.76063791,5173.502356,490.8816528,0,0,443.44,5755.95,400.01,3326.35,721.11,252.83,0,293.34,0,627.06,4.77,0,94.09,5610.73,532.37,950
686,Lanier County,85,84.16,101,41.3,19.11411043,1781,50.3,38.5,11.2,11.8,1.812686567,48.81918819,34.83,0,14.78156654,402.5419876,5516.819702,363.825014,1969.60301,849.1961707,138.6842953,0,569.0924031,0,633.3878776,8.996850084,0,94.42431218,7564.602471,485.7003987,0,15.96,434.76,5958.43,392.95,2127.27,917.17,149.79,0,614.65,0,684.09,9.72,0,101.98,8170.14,524.58,965
687,Laurens County,384,86.68,443,37.2,19.6,6594,47.1,41.1,11.8,11.8,1.2,36.41052632,45.27,12.59965878,0,292.9819624,5736.262545,96.37620564,2263.096573,592.7523855,151.4525281,0,426.0088884,0,548.2610707,7.804699727,0,156.8218926,6879.802851,532.7612072,13.16,0,306.07,5992.54,100.68,2364.2,619.23,158.22,0,445.04,0,572.76,8.15,0,163.83,7187.17,556.56,1017
688,Lee County,423,90,470,28.6,19.5,6593,52.8,39.3,7.9,7.7,1.4,41.77929126,44.6,0,0,144.668735,5271.632113,272.55376,2859.653939,844.3765206,171.0740771,0.341422721,429.1506552,7.495935083,486.4710299,4.954271197,0,75.81183073,5423.402548,463.2692977,0,0,151.59,5523.82,285.59,2996.46,884.77,179.26,0.36,449.68,7.85,509.74,5.19,0,79.44,5682.85,485.43,1041
689,Liberty County,586,87.99,666,35.3,18.9,11054,48.7,38.6,12.7,15.1,1.3,53.09967846,28.47,0,923.6278126,253.180788,5708.072848,451.6893324,2082.194916,712.9773195,176.5329184,0,305.5752415,0,611.7298462,4.332103311,0,55.70153519,5533.766962,572.9467514,0,1049.63,287.72,6486.79,513.31,2366.26,810.24,200.62,0,347.26,0,695.18,4.92,0,63.3,6288.71,651.11,977
690,Lincoln County,89,84.76,105,39.7,20.2,1117,47.6,40.6,11.7,11.5,1.812686567,44.38749359,42.55,0,231.033017,435.103581,6586.006312,239.2137332,4237.856553,1055.769588,234.4417099,4.12354521,324.1184064,0,912.6589257,9.930680394,0,181.3914772,6083.295434,871.6466965,0,239.84,451.68,6836.96,248.33,4399.34,1096,243.37,4.28,336.47,0,947.43,10.31,0,188.3,6315.09,904.86,1016
691,Long County,189,87.1,217,36.5,17.6,4015,43.1,42.4,14.5,15.6,1.2,63.35149864,38.22,28.93519303,94.13715318,264.8661868,4573.155826,358.0636513,1210.040369,586.7815268,112.7795268,0,328.1420249,0,434.8202989,6.414797011,0,141.3362914,6179.770112,640.709594,31.94,103.92,292.39,5048.45,395.28,1335.8,647.77,124.5,0,362.25,0,480.01,7.08,0,156.03,6822.04,707.3,951
692,Lowndes County,621,91.73,677,27.6,20.8,11221,56.9,36.8,6.2,7.6,0.8,38.75241158,54.23,0,83.71172979,225.9140816,5319.114688,269.4355619,2680.749122,708.318305,126.6395419,0,275.7771687,6.681998931,460.7903529,4.943992514,0,82.28746903,5445.882363,477.437985,0,90.52,244.29,5751.74,291.35,2898.78,765.93,136.94,0,298.21,7.23,498.27,5.35,0,88.98,5888.82,516.27,1058
693,Lumpkin County,257,95.54,269,24.9,21.7,4102,43.1,44,12.8,12.8,1.812686567,40.24114544,45.11,0,0,209.538842,5868.636026,460.5161117,3846.831468,785.1660702,166.1774817,0.857386641,281.0249098,0,624.3452999,28.97980497,0,83.38851292,5711.260605,727.0419381,0,0,222.91,6243.04,489.9,4092.25,835.26,176.78,0.91,298.95,0,664.18,30.83,0,88.71,6075.62,773.42,1089
694,Macon County,106,84.8,125,57.9,15.6,1322,38.6,39,22.4,20.5,3.1,66.37265711,26.67,0,25.53030257,964.1581921,5299.515862,512.2157716,4949.168918,1453.597027,177.3833737,0,382.5189334,0,820.5157186,10.72925113,0,387.0793797,4649.045386,525.4294327,0,27.46,1037.12,5700.54,550.98,5323.68,1563.59,190.81,0,411.46,0,882.61,11.54,0,416.37,5000.84,565.19,937
695,Madison County,318,94.64,336,32.8,18.5,5112,47.5,40.6,11.9,11.6,1.3,35.89364845,42.33,0,0,367.2873357,6368.062132,398.4399531,2858.4277,703.6499237,179.7693818,2.315481221,603.2856749,11.07335681,679.3564847,13.4418036,0,222.6727406,7409.956377,521.2522418,0,0,383.65,6651.72,416.19,2985.75,734.99,187.78,2.42,630.16,11.57,709.62,14.04,0,232.59,7740.03,544.47,1065
781,Marietta City,496,75.73,655,28.6,20.7,9721,56.7,33.4,9.9,12,2.9,48.98655428,32.45,0,52.75814217,282.571614,6726.935207,658.2275939,5793.615032,731.9448935,142.2909557,3.267318177,633.4547999,0,691.1566403,3.921257072,0,127.4492995,4678.394507,497.3004866,0,56.69,303.66,7228.89,707.34,6225.93,786.56,152.91,3.51,680.72,0,742.73,4.21,0,136.96,5027.49,534.41,1040
696,Marion County,113,84.96,133,46.1,20.1,1382,57.3,32.6,10.1,11.6,1.6,33.62255965,55.88,0,0,453.3555572,4884.647981,710.1987916,2627.989848,1016.188647,147.5825181,2.029558611,262.5358683,0,632.491288,2.888068017,0,196.5166425,6517,871.3678365,0,0,482.32,5196.75,755.58,2795.91,1081.12,157.01,2.16,279.31,0,672.9,3.07,0,209.07,6933.41,927.04,973
697,McDuffie County,240,82.19,292,51.9,17.6,3888,52.5,33.4,14.1,13.2,2.1,56.13123515,38.4,0,0,259.6186651,5115.266052,406.4215818,3075.116049,842.2973971,209.1388272,0,383.1796116,0,641.8216461,4.628948045,0,151.3896939,6028.231996,619.0067233,0,0,274.59,5410.27,429.86,3252.46,890.87,221.2,0,405.28,0,678.84,4.9,0,160.12,6375.89,654.71,948
698,McIntosh County,71,76.34,93,45.7,17.1,1371,27.6,48.9,23.6,22,1.8,57.80109489,38.16,0,0,465.3347848,5361.708964,522.6718891,5090.156732,1543.66822,193.0287892,0,366.4277024,0,732.6252662,9.421167031,0,160.0588257,4596.886214,601.2042961,0,0,506.73,5838.68,569.17,5542.97,1680.99,210.2,0,399.02,0,797.8,10.26,0,174.3,5005.82,654.69,957
699,Meriwether County,130,82.28,158,47.7,15.9,2629,44.8,40.9,14.4,15.5,2,58.97676602,32.81,0,0,501.2286383,5382.238623,260.760795,4002.403769,1042.358699,103.2686763,0,631.4263865,0,871.3461278,8.766907569,0,175.3896272,5877.344618,961.3700685,0,0,550.89,5915.51,286.6,4398.96,1145.64,113.5,0,693.99,0,957.68,9.64,0,192.77,6459.67,1056.62,918
700,Miller County,63,82.89,76,40.2,18.7,933,39.2,41.2,19.6,21.2,1.812686567,36.2585034,47.62,0,0,795.7241693,5186.979196,9.157427653,4174.377385,1014.407524,116.7586924,0,240.2423258,0,779.1736227,7.159485531,0,141.0674491,6377.600214,820.4797964,0,0,860.27,5607.71,9.9,4512.97,1096.69,126.23,0,259.73,0,842.37,7.74,0,152.51,6894.9,887.03,951
701,Mitchell County,122,93.85,130,53,17.9,2280,77,20,2.9,3.2,1.6,56.017626,46.55,0,0,305.4170921,3828.474285,587.5202675,5039.269829,790.9489386,133.2379123,0,373.3923114,0,533.8327061,10.8541886,0,142.9641974,5262.035088,600.0739123,0,0,318.84,3996.76,613.35,5260.78,825.72,139.09,0,389.81,0,557.3,11.33,0,149.25,5493.33,626.45,966
702,Monroe County,261,86.14,303,36.5,20.7,4074,59,33.5,7.6,7.5,1.5,50.870333,47.96,0,14.3118974,449.2550147,6512.047378,262.8838684,5892.655349,1078.579188,189.5666838,0,336.530729,12.30800196,585.7443962,6.180952381,0,116.5599975,4389.592047,1068.295314,0,15.1,474.04,6871.3,277.39,6217.74,1138.08,200.02,0,355.1,12.99,618.06,6.52,0,122.99,4631.75,1127.23,1061
703,Montgomery County,70,80.46,87,53.8,17.4,919,50.6,38,11.4,9.8,1.812686567,63.85176185,43.06,0,0,397.2725789,5728.518531,421.0133732,3129.194679,972.446235,208.941926,0,362.2510881,0,811.0339826,7.106659412,0,525.1003047,5892.786725,644.6462568,0,0,431.04,6215.48,456.8,3395.19,1055.11,226.7,0,393.04,0,879.98,7.71,0,569.74,6393.71,699.44,955
704,Morgan County,198,91.24,217,27.4,20.5,3161,53,36.9,10.2,8.7,0.8,44.98977505,51.5,84.73156912,38.57420753,433.2310883,7239.808928,456.6080006,5020.431136,730.8123695,166.1379215,0,500.0575609,783.6889687,656.3484056,19.220677,0,367.1735179,5097.050301,684.0626226,88.66,40.36,453.31,7575.32,477.77,5253.09,764.68,173.84,0,523.23,820.01,686.77,20.11,0,384.19,5333.26,715.76,1012
705,Murray County,420,95.02,442,32.7,18.1,7580,46.8,39.4,13.9,18,1.812686567,43.97911017,47.61,0,0,116.2076438,5091.348433,338.6339697,1947.218897,667.2586478,120.284785,0,249.6785897,0,495.9903694,3.345361478,0,76.36569261,5673.943668,407.3956966,0,0,123.47,5409.65,359.8,2068.95,708.97,127.8,0,265.29,0,527,3.55,0,81.14,6028.66,432.87,968
706,Muscogee County,1959,86.07,2276,43.5,19.2,34819,46,39.3,14.7,17.1,2.3,52.24210465,39.4,0,49.21822425,142.9147319,5418.665341,424.7496054,3433.892088,821.2026167,149.609637,1.866796864,279.1266283,0,592.269666,0,0,58.81346477,4813.442144,450.5754786,0,55.03,159.78,6058.07,474.87,3839.09,918.1,167.26,2.09,312.06,0,662.16,0,0,65.75,5381.43,503.74,1028
